ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_company_historical_hit_rate,feat_ctgov_asset_maturity_score,feat_ctgov_n_late_stage_trials_sponsor,feat_ctgov_pipeline_maturity_score,feat_days_to_primary_completion,feat_design_quality_score,feat_disease_molecular_heterogeneity_score,feat_enrichment_relevance_score,feat_enrollment_log,feat_heritability_proxy_score,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_ot_genetic_evidence_score,feat_ot_gwas_signal,feat_ot_monogenic_signal,feat_ot_n_genetic_targets,feat_ot_somatic_signal,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_at_event_flag,feat_biomarker_stratified_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_at_event_flag,feat_controlled_flag,feat_fast_track_flag,feat_has_predictive_biomarker,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_primary_endpoint_known_flag,feat_priority_review_flag,feat_randomized_flag,feat_rare_disease_flag,feat_recent_ctgov_update_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_targeted_mechanism_flag,feat_targeted_therapy_exists,feat_terminated_at_event_flag,feat_withdrawn_at_event_flag,feat_mesh_level1_encoded,feat_heritability_level,feat_genetic_basis_encoded,feat_ot_genetic_basis,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_genetic_basis_monogenic,feat_genetic_basis_none,feat_genetic_basis_polygenic,feat_genetic_basis_somatic,feat_genetic_basis_unknown,split
MIRM,2023-07-13,Blinded CDCA 250 mg TID,NCT04270682,0,1,0.125,0.0694,7,0.0,0.7071,31.0,6.0851,1.0,3.0,0.4,0.15,2.995732273553991,0.1,0.4,3.74243445727396,8,3,0.975604,0.0,0.975604,1,0.0,3.0,1.7545,2.0,0,109.5,314.0,3.0,3.79,0.0,0.0,0,0,0,0.0,1,0,0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,train
ABOS,2023-07-17,ACU193,NCT04931459,1,1,1.0,0.6656,1,0.0,0.0,1.0,0.75,-33.0,2.0,0.55,0.1124999999999999,4.189654742026425,0.35,1.0,2.279210512601395,1,1,0.954995,0.95337,0.954995,6,0.0,1.0,0.2773,1.0,2,109.5,71.0,3.0,8.96,0.0,0.0,0,0,1,1.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ABBV,2023-07-17,Navitoclax,NCT04472598,0,1,0.0098,0.0128,86,0.0,3.0151,75.0,2.6877,-94.0,4.0,0.85,0.1875,5.53338948872752,0.45,0.2,5.613161422822089,102,57,0.4,0.0,0.0,0,0.0,3.0,4.6242,2.0,0,109.5,120.0,5.0,1.9,1.0,0.0,1,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,1.0,1.0,2.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
VIR,2023-07-20,VIR-2482,NCT05567783,1,1,0.1429,0.3693,5,0.0,0.5774,22.0,4.802,-75.0,4.0,0.4,0.15,7.999007213243955,0.1,0.2,3.1019531774771996,7,6,0.4,0.0,0.0,0,0.0,2.0,1.3784,1.0,2,109.5,698.0,5.0,3.29,1.0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,5.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,train
STOK,2023-07-25,STK-001,NCT04740476,1,1,1.0,0.1194,1,0.0,1.5,3.0,2.0,2077.0,0.0,0.1,0.625,4.110873864173311,0.85,1.0,3.317979808761542,1,1,0.919068,0.0,0.919068,6,0.0,2.0,0.2773,0.0,0,109.5,71.0,0.0,4.57,0.0,0.0,0,0,1,0.0,0,0,1,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,1.0,1,0.0,0.0,2.0,2.0,3.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
MRK,2023-07-27,V116,NCT05393037,0,3,0.04,0.0476,125,0.0,2.8868,67.0,1.2566,-13.0,5.0,0.25,0.1875,5.749392985908253,0.1,0.2,5.485908161342839,150,61,0.519545,0.519545,0.0,0,0.0,3.0,4.6509,2.0,0,69.0,57.0,6.0,1.73,1.0,0.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
RLMD,2023-07-27,REL-1017,NCT04855760,0,3,0.5714,0.0416,4,0.3333333333333333,2.4121,8.0,3.0151,1.0,3.0,0.55,0.1124999999999999,6.4425401664681985,0.35,0.7,2.524266268766979,7,2,0.876267,0.876267,0.0,0,0.0,3.0,3.4394,2.0,0,267.0,267.0,3.0,7.74,0.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,1,0,1.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,train
LLY,2023-07-27,Tirzepatide,NCT04657016,0,12,0.1371,0.0073,103,0.0,4.9594,60.0,1.2667,-97.0,5.0,0.55,0.1124999999999999,6.363028103540465,0.35,0.2,5.996687893411713,124,50,0.906661,0.883023,0.906661,10,0.0,3.0,4.5727,2.0,0,211.0,41.0,6.0,1.8,0.0,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,4.0,1.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,train
QTRX,2023-07-31,,,0,1,1.0,0.4405,1,0.0,1.7889,27.0,2.1106,-1.0,2.0,0.5,0.125,5.10594547390058,0.4,1.0,2.48572142648158,1,0,0.4,0.0,0.0,0,0.0,2.0,0.0,0.0,0,109.5,71.0,3.0,5.01,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,1.0,-1.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
NVS,2023-08-01,Crizanlizumab,NCT03938454,0,1,0.0061,0.0354,150,0.0,3.5,80.0,1.6226,-125.0,0.0,0.4,0.4,3.610917912644224,0.1,0.2,5.5131567146412905,163,111,0.078856,0.078856,0.0,0,0.0,2.0,4.8874,0.0,0,109.5,30.0,0.0,1.31,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,train
TSHA,2023-08-14,TSHA-102,NCT05606614,1,1,1.0,0.2396,1,0.0,1.1547,3.0,2.25,-1.0,0.0,0.1,0.825,2.772588722239781,0.85,1.0,3.0937367845623394,1,1,0.936072,0.0,0.936072,1,0.0,3.0,0.8773,1.5,0,109.5,71.0,0.0,7.11,0.0,1.0,0,0,1,0.0,0,0,0,1.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,2.0,2.0,3.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
MESO,2023-08-04,remestemcel-L,NCT04371393,1,1,0.1429,0.0618,5,0.25,3.75,37.0,1.4709,-930.0,4.0,0.4,0.15,5.41164605185504,0.1,0.2,3.3228599233832603,7,7,0.892263,0.0,0.892263,5,0.0,3.0,2.6318,3.0,2,109.5,848.0,2.0,6.75,0.0,0.0,0,0,0,0.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,1.0,0.0,5.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,train
TERN,2023-08-08,TERN-501,NCT05415722,0,1,0.25,0.0645,2,0.0,0.7071,4.0,1.8371,-28.0,3.0,0.55,0.1124999999999999,5.093750200806762,0.35,0.4,3.660988731871828,4,4,0.702674,0.702674,0.0,0,0.0,2.0,0.6438,1.0,2,109.5,810.0,4.0,15.72,1.0,0.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,8.0,1.0,1.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,train
CRDF,2023-08-08,onvansertib,NCT06106308,1,2,0.875,0.4461,5,0.75,2.7735,9.0,3.4674,-1.0,3.0,0.85,0.5375,4.736198448394496,0.45,0.4,2.116275587580544,8,3,0.4,0.0,0.0,0,0.0,2.0,0.5545,0.0,0,410.0,410.0,3.0,6.52,0.0,1.0,0,0,0,0.0,1,0,1,0.0,0,1,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,1.0,1.0,2.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
DWTX,2023-08-10,IMC-1,NCT04748705,1,1,0.2,0.1105,1,0.0,1.1547,1.0,0.7071,-368.0,4.0,0.55,0.1124999999999999,6.0473721790462776,0.35,0.4,1.9609461957338312,5,3,0.4,0.0,0.0,0,0.0,2.0,0.5545,0.5,0,109.5,71.0,5.0,9.16,0.0,0.0,1,0,1,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
PFE,2023-08-14,Elranatamab,NCT05228470,0,2,0.0172,0.0953,103,0.0,4.9015,62.0,0.9808,-7.0,0.0,0.5,0.375,3.688879454113936,0.1,0.2,5.196479615197434,116,93,0.832644,0.832644,0.759913,1,0.827461,2.0,4.8173,0.0,0,71.0,71.0,0.0,1.61,1.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,train
GLTO,2023-08-15,GB0139,NCT03832946,1,1,1.0,0.0043,1,0.0,0.7071,8.0,3.0151,-89.0,3.0,0.55,0.1124999999999999,5.153291594497779,0.35,1.0,3.2508833278339675,1,1,0.935359,0.873806,0.935359,4,0.0,2.0,0.2773,0.0,0,109.5,71.0,4.0,17.38,0.0,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,0,0.0,0.0,5.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
NRC,2023-08-21,Pitavastatin,NCT02344290,0,1,0.0029,0.0135,320,0.0069444444444444,6.6679,49.0,1.0181,1.0,5.0,0.4,0.3,8.958025443361693,0.1,0.2,2.4825877695267677,340,286,0.4,0.0,0.0,0,0.0,3.0,5.2638,2.5,2,109.5,76.0,5.0,2.21,0.0,0.0,0,0,0,1.0,1,0,1,1.0,1,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,7.0,0.0,0.0,-1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ABBV,2023-08-18,OnabotulinumtoxinA,NCT05134649,0,2,0.0196,0.0128,87,0.0,2.2726,75.0,2.6877,-2.0,2.0,0.4,0.15,5.680172609017068,0.1,0.2,5.613161422822089,102,57,0.4,0.0,0.0,0,0.0,3.0,4.6242,2.0,0,243.0,34.0,2.0,1.66,1.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,train
MRK,2023-08-22,Lenvatinib,NCT05523323,0,2,0.02,0.0476,126,0.0,3.3473,67.0,1.2566,4.0,4.0,0.85,0.7875,4.727387818712341,0.45,0.2,5.485908161342839,150,61,0.896114,0.0,0.865457,1,0.896114,3.0,4.6509,1.5,0,83.0,25.0,5.0,1.62,0.0,1.0,1,0,0,0.0,1,0,1,1.0,0,1,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1.0,1,0.0,0.0,1.0,1.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
FULC,2023-08-22,FTX-6058,NCT07431398,1,1,0.2,0.6312,3,0.5,0.4472,6.0,2.1106,-1.0,0.0,0.1,0.475,3.218875824868201,0.85,0.4,2.7467120225166606,5,4,0.846459,0.0,0.846459,1,0.0,1.0,0.6438,0.0,0,109.5,935.0,0.0,7.78,0.0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1.0,1,0.0,0.0,0.0,2.0,3.0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
AZN,2023-08-25,AZD4573,NCT05140382,0,1,0.0111,0.0177,77,0.0,1.0,69.0,1.3047,1.0,0.0,0.85,0.0375,3.970291913552122,0.45,0.2,5.509413030177646,90,59,0.4,0.0,0.0,0,0.0,2.0,4.6377,0.0,0,109.5,62.0,0.0,1.34,1.0,0.0,0,0,0,0.0,0,0,0,0.0,0,1,1,0,1.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
FGEN,2023-08-28,pamrevlumab,NCT03910543,0,1,1.0,2.8429,1,0.0,3.0551,27.0,2.1106,-1.0,2.0,0.55,0.3625,5.10594547390058,0.35,1.0,1.6551384348113822,1,1,0.935359,0.873806,0.935359,4,0.0,2.0,0.2773,0.5,0,109.5,71.0,3.0,10.44,0.0,0.0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0,0.0,1,0.0,1.0,0,0.0,0.0,9.0,1.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train
LLY,2023-08-28,LY3857210,NCT05630196,0,2,0.0161,0.0073,104,0.0,1.633,60.0,1.2667,-79.0,3.0,0.4,0.15,4.9344739331306915,0.1,0.2,5.996687893411713,124,50,0.4,0.0,0.0,0,0.0,2.0,4.5727,0.0,0,73.0,31.0,4.0,2.02,0.0,0.0,0,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,train
ALEC,2023-08-31,Alecensa (alectinib),NCT06765109,0,1,0.3333,1.0977,1,0.0,6.8376,3.0,2.2361,-1.0,5.0,0.85,0.7875,6.111467339502679,0.45,0.4,2.4235735197327357,3,3,0.928567,0.855755,0.759913,4,0.928567,3.0,1.7545,2.0,0,109.5,71.0,5.0,7.66,0.0,1.0,0,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1.0,1,0.0,0.0,1.0,1.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
NRC,2023-09-01,Ipilimumab,NCT03033576,0,3,0.0088,0.0135,321,0.0069204152249134,2.3968,61.0,0.6439,19.0,2.0,0.85,0.7875,4.553876891600541,0.45,0.2,2.4825877695267677,340,286,0.4,0.0,0.0,0,0.0,2.0,5.2638,0.0,0,896.0,10.0,2.0,2.18,1.0,1.0,0,0,0,0.0,1,0,1,0.0,0,1,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1.0,1,0.0,0.0,1.0,1.0,2.0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
TNXP,2023-09-05,TNX-102 SL,NCT02436096,0,3,0.5385,1.0644,4,0.3333333333333333,3.334,23.0,4.11,-1.0,5.0,0.55,0.4624999999999999,6.253828811575473,0.35,0.2,2.2518814545525276,13,7,0.4,0.0,0.0,0,0.0,3.0,3.8318,2.5,2,672.0,672.0,6.0,7.06,0.0,1.0,1,0,1,1.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
TNXP,2023-09-05,TNX-102 SL,NCT05472090,0,4,0.5385,1.0644,5,0.2,3.334,23.0,4.11,-54.0,2.0,0.4,0.15,4.1588830833596715,0.1,0.2,2.2518814545525276,13,7,0.283841,0.283841,0.0,0,0.0,2.0,3.8318,1.0,2,-1.0,-1.0,3.0,7.06,0.0,0.0,1,0,1,1.0,1,0,0,0.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
TNXP,2023-09-05,TNX-102 SL,NCT02436096,0,5,0.5385,1.0644,6,0.25,3.334,23.0,4.11,-1.0,5.0,0.55,0.4624999999999999,6.253828811575473,0.35,0.2,2.2518814545525276,13,7,0.4,0.0,0.0,0,0.0,3.0,3.8318,2.5,2,-1.0,-1.0,6.0,7.06,0.0,1.0,1,0,1,1.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
AZN,2023-09-06,MEDI7352,NCT04675034,0,1,0.0111,0.0177,78,0.0,0.8944,69.0,1.3047,-20.0,4.0,0.55,0.1124999999999999,5.846438775057725,0.35,0.2,5.509413030177646,90,59,0.4,0.0,0.0,0,0.0,2.0,4.6377,0.0,0,109.5,11.0,5.0,1.54,0.0,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,10.0,1.0,1.0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,train
ALKS,2023-09-06,ALKS 3831,NCT03201757,0,4,0.6667,0.1184,5,0.3333333333333333,2.582,73.0,7.2316,1.0,3.0,0.55,0.4624999999999999,6.261491684321042,0.35,0.4,3.696356388733332,6,3,0.903541,0.903541,0.607931,1,0.0,3.0,3.5545,1.5,0,643.0,643.0,3.0,3.34,1.0,1.0,0,0,1,0.0,0,0,0,1.0,0,0,0,0,1.0,1.0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
HRMY,2023-09-08,Open-label pitolisant,NCT05156047,0,1,0.25,0.4717,3,0.5,2.9399,10.0,3.4669,1.0,4.0,0.4,0.15,5.3706380281276624,0.1,0.4,3.215848976111454,4,3,0.4,0.0,0.0,0,0.0,3.0,1.1545,2.0,0,109.5,302.0,5.0,3.23,1.0,0.0,1,0,1,0.0,1,0,0,1.0,0,0,1,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
ABBV,2023-09-11,Upadacitinib,NCT04195698,0,10,0.1078,0.0128,88,0.0,8.3993,75.0,2.6877,1.0,3.0,0.55,0.3625,6.16541785423142,0.35,0.2,5.613161422822089,102,57,0.902151,0.902151,0.607931,1,0.0,3.0,4.6242,1.5,0,387.0,20.0,3.0,1.42,1.0,0.0,0,0,0,0.0,0,0,0,1.0,0,0,1,0,1.0,1.0,0,0,0.0,0,0.0,0,0.0,1.0,0,0.0,0.0,3.0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
CRNX,2023-09-11,paltusotine,NCT07087054,1,1,0.75,0.244,3,0.0,2.4749,13.0,4.1295,-1.0,4.0,0.5,0.125,4.955827057601261,0.1,0.4,3.624612075512976,4,3,0.470595,0.470595,0.0,0,0.0,3.0,1.1545,3.0,2,109.5,1133.0,5.0,4.74,0.0,0.0,0,0,0,0.0,1,0,0,1.0,1,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,train
BMY,2023-09-11,BMS-986278,NCT04308681,0,1,0.0092,0.084,102,0.0,0.8944,68.0,1.4923,-402.0,4.0,0.55,0.1124999999999999,6.0014148779611505,0.35,0.2,5.103854670626923,109,34,0.967153,0.891038,0.967153,9,0.0,2.0,4.4221,0.0,0,109.5,139.0,5.0,1.74,1.0,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,5.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
RHHBY,2023-09-16,Acalabrutinib,NCT03788291,0,1,0.0076,0.0404,120,0.0,6.2868,28.0,1.3821,-119.0,0.0,0.85,0.4375,3.688879454113936,0.45,0.2,5.583827535327012,132,82,0.86889,0.857893,0.607931,1,0.86889,2.0,4.7675,0.0,0,109.5,216.0,0.0,1.23,1.0,0.0,0,0,0,0.0,0,0,1,0.0,0,1,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1.0,1,0.0,0.0,1.0,1.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
GILD,2023-09-18,Sacituzumab Govitecan-hziy,NCT03901339,0,1,0.04,0.052,48,0.0,5.9474,78.0,2.5517,33.0,5.0,0.85,0.7875,6.298949246855942,0.45,0.2,5.266959459124544,50,27,0.981302,0.921351,0.981302,21,0.956429,3.0,4.3329,1.5,0,109.5,416.0,5.0,2.35,1.0,1.0,0,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,1.0,0,0,1.0,0,0.0,0,0.0,1.0,1,0.0,0.0,1.0,1.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
RYTM,2023-09-18,Setmelanotide,NCT04966741,0,6,0.6667,0.0628,8,0.0,4.2,22.0,5.001,1.0,3.0,0.1,0.475,2.5649493574615367,0.85,0.4,3.79157837745434,9,4,0.972991,0.0,0.972991,24,0.0,3.0,3.6438,2.0,0,446.0,446.0,3.0,4.99,1.0,0.0,0,0,1,0.0,1,0,0,1.0,0,0,1,0,1.0,1.0,0,0,1.0,0,0.0,0,1.0,1.0,0,0.0,0.0,2.0,2.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ESLA,2023-09-20,elacestrant,NCT07242352,0,1,1.0,0.0312,1,0.0,4.5638,19.0,5.143,3664.0,5.0,0.85,0.5375,7.327123292259293,0.45,1.0,1.7101173651118162,1,1,0.981302,0.921351,0.981302,21,0.956429,3.0,0.8773,3.0,2,109.5,71.0,5.0,29.05,0.0,1.0,0,0,0,0.0,1,0,1,1.0,1,1,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0.0,1,0.0,0.0,1.0,1.0,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
IONS,2023-09-26,Olezarsen,NCT04568434,0,1,0.1429,0.2037,10,0.0,2.5298,75.0,6.7612,-73.0,3.0,0.1,0.625,4.204692619390966,0.85,0.2,4.118734158631171,14,10,0.906661,0.858075,0.906661,3,0.0,3.0,3.9592,3.0,2,109.5,152.0,4.0,2.26,1.0,0.0,1,0,0,0.0,1,0,1,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1.0,1,0.0,0.0,0.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
IMVT,2023-09-26,IMVT-1402,NCT07039916,1,1,0.3333,0.1762,3,1.0,2.6667,19.0,5.702,-1.0,4.0,0.65,0.2375,5.44673737166631,0.35,0.4,3.751579310214675,3,3,0.560216,0.560216,0.0,0,0.0,3.0,1.1545,2.0,0,109.5,356.0,5.0,5.37,0.0,0.0,1,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,train
SLNO,2023-09-26,DCCR,NCT03440814,1,3,1.0,0.1456,3,1.0,2.5981,5.0,2.2454,-1242.0,4.0,0.1,0.825,4.852030263919617,0.85,1.0,3.321908973547509,3,1,0.947176,0.0,0.947176,3,0.0,3.0,2.0773,3.0,2,280.0,280.0,5.0,9.38,0.0,1.0,1,0,1,1.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,1.0,1,0.0,1.0,0,0.0,0.0,2.0,2.0,3.0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
RCKT,2023-10-02,RP-L201,NCT03812263,0,1,0.5,0.3484,2,1.0,0.5774,5.0,2.2188,-19.0,0.0,0.1,0.825,2.302585092994046,0.85,1.0,2.734159513244467,2,1,0.4,0.0,0.0,0,0.0,1.5,0.2773,2.0,3,109.5,1026.0,0.0,6.38,1.0,1.0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,1,0.0,0,0.0,1,1.0,1.0,0,0.0,0.0,0.0,2.0,3.0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,train
NVS,2023-10-02,LNP023,NCT04578834,0,4,0.0245,0.0354,151,0.0,4.9135,80.0,1.6226,719.0,5.0,0.55,0.1124999999999999,6.251903883165888,0.35,0.2,5.5131567146412905,163,111,0.780745,0.780745,0.0,0,0.0,3.0,4.8874,2.0,0,342.0,61.0,6.0,1.51,0.0,0.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0.0,0,0.0,0.0,3.0,1.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
MRK,2023-10-02,Lenvatinib,NCT03884101,0,3,0.02,0.0476,127,0.0,3.3473,67.0,1.2566,1.0,5.0,0.85,0.7875,6.736966958001855,0.45,0.2,5.485908161342839,150,61,0.865457,0.0,0.865457,2,0.0,3.0,4.6509,2.0,0,40.0,40.0,5.0,1.49,1.0,1.0,0,0,0,0.0,1,0,1,1.0,0,1,1,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1.0,1,0.0,0.0,1.0,1.0,2.0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
