ticker,event_date,drug_name,nct_id,target_large_move,feat_asset_event_sequence_num,feat_asset_trial_share,feat_cash_runway_proxy,feat_company_event_sequence_num,feat_company_historical_hit_rate,feat_ctgov_asset_maturity_score,feat_ctgov_n_late_stage_trials_sponsor,feat_ctgov_pipeline_maturity_score,feat_days_to_primary_completion,feat_design_quality_score,feat_enrollment_log,feat_lead_asset_dependency_score,feat_log_market_cap,feat_n_trials_for_company,feat_n_unique_drugs_for_company,feat_phase_num,feat_pipeline_depth_score,feat_pivotal_proxy_score,feat_regulatory_stage_score,feat_time_since_last_asset_event,feat_time_since_last_company_event,feat_trial_quality_score,feat_volatility,feat_active_not_recruiting_at_event_flag,feat_blinded_flag,feat_breakthrough_flag,feat_cns_flag,feat_completed_at_event_flag,feat_controlled_flag,feat_fast_track_flag,feat_has_predictive_biomarker,feat_late_stage_flag,feat_nda_bla_flag,feat_oncology_flag,feat_open_label_flag,feat_orphan_flag,feat_primary_completion_imminent_30d,feat_primary_completion_imminent_90d,feat_primary_endpoint_known_flag,feat_priority_review_flag,feat_randomized_flag,feat_rare_disease_flag,feat_recent_ctgov_update_flag,feat_single_asset_company_flag,feat_small_trial_flag,feat_targeted_therapy_exists,feat_terminated_at_event_flag,feat_withdrawn_at_event_flag,feat_mesh_level1_encoded,feat_therapeutic_superclass_CNS,feat_therapeutic_superclass_Cardiovascular,feat_therapeutic_superclass_Dermatology,feat_therapeutic_superclass_Endocrine/Metabolic,feat_therapeutic_superclass_GI/Hepatology,feat_therapeutic_superclass_Immunology,feat_therapeutic_superclass_Infectious Disease,feat_therapeutic_superclass_Musculoskeletal,feat_therapeutic_superclass_Oncology,feat_therapeutic_superclass_Other,feat_therapeutic_superclass_Respiratory,feat_genetic_basis_monogenic,feat_genetic_basis_none,feat_genetic_basis_polygenic,feat_genetic_basis_somatic,feat_genetic_basis_unknown,split
PRLD,2024-12-06,PRT2527,NCT05665530,0,1,0.3333,0.317,3,0.0,0.0,1.0,0.416,189.0,-1.0,4.465908118654584,0.7,2.2392994791268923,3,2,1.0,0.4394,0.0,0,244.0,76.0,-1.0,8.53,0.0,0,0,0,0.0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
ABBV,2024-12-09,Tavapadon,NCT04201093,0,2,0.0198,0.0128,96,0.0105263157894736,1.206,75.0,2.6877,-163.0,5.0,6.272877006546167,0.2,5.613161422822089,101,56,3.0,4.6172,3.0,2,234.0,27.0,6.0,2.28,0.0,1,0,1,1.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
SLS,2024-12-09,SLS009,NCT04588922,0,1,0.6667,0.0528,2,0.0,0.7071,8.0,3.0,387.0,0.0,5.081404364984463,0.7,2.9240207004740677,3,2,1.5,0.4394,0.0,0,244.0,887.0,0.0,7.37,0.0,0,0,0,0.0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
PRTC,2024-12-09,LYT-200,NCT04666688,0,1,1.0,0.8174,1,0.0,0.5774,6.0,2.3717,4.0,-1.0,3.80666248977032,1.0,2.607776603741693,1,1,1.5,0.2773,1.0,2,244.0,127.0,-1.0,5.0,0.0,0,0,0,0.0,0,0,1,0.0,1,1,1,0,1.0,1.0,0,0,0.0,0,0.0,1,1.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
ALXO,2024-12-10,evorpacept,NCT04643002,0,2,1.0,0.2189,2,1.0,2.3238,81.0,1.5753,1008.0,3.0,5.556828061699537,1.0,2.44216608578472,2,1,1.5,0.8773,0.0,0,433.0,433.0,3.0,8.84,0.0,0,0,0,0.0,1,0,1,0.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
NAMS,2024-12-10,Obicetrapib,NCT05142722,1,3,0.5,0.156,5,0.25,2.9069,13.0,3.5777,-74.0,5.0,7.836369760545124,0.4,3.6103407114521566,6,4,3.0,1.8438,2.5,1,850.0,19.0,6.0,6.22,0.0,1,0,0,1.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
QTTB,2024-12-11,bempikibart,NCT06018428,1,1,1.0,0.8734,1,0.0,0.7071,3.0,1.7889,-5.0,0.0,4.330733340286331,1.0,1.7489628612561614,2,1,2.0,0.2773,0.0,0,244.0,127.0,1.0,13.57,1.0,1,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,1,0.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train
ADCT,2024-12-11,ZYNLONTA,NCT04970901,1,2,0.75,0.4621,3,0.5,2.4597,16.0,3.8891,689.0,0.0,5.303304908059076,0.7,2.705778212828598,4,2,1.0,0.4394,0.0,0,364.0,364.0,0.0,9.13,0.0,0,0,0,0.0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
CADL,2024-12-11,CAN-2409,NCT01436968,1,5,1.0,0.3019,5,0.25,2.1213,6.0,2.4054,-5.0,5.0,6.568077911411976,1.0,2.4596939764779706,5,1,3.0,2.6773,2.0,0,-1.0,-1.0,6.0,10.27,1.0,0,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
ANAB,2024-12-11,ANB032,NCT05935085,1,1,0.3333,0.1677,2,0.0,0.7071,8.0,3.0,-55.0,3.0,5.308267697401205,0.4,3.1716708838008336,3,3,2.0,0.5545,1.0,2,244.0,1560.0,4.0,9.12,1.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0,0.0,0.0,1,0,1.0,0,0.0,0,0.0,1,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
CADL,2024-12-11,CAN-2409,NCT01436968,1,3,1.0,0.3019,3,0.0,2.1213,6.0,2.4054,-5.0,5.0,6.568077911411976,1.0,2.4596939764779706,5,1,3.0,2.6773,3.0,2,246.0,246.0,6.0,9.5,1.0,0,0,0,0.0,1,0,1,1.0,1,1,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
ADCT,2024-12-11,ZYNLONTA,NCT04970901,1,3,0.75,0.4621,4,0.6666666666666666,2.4597,16.0,3.8891,689.0,0.0,5.303304908059076,0.7,2.705778212828598,4,2,1.0,0.4394,0.0,0,-1.0,-1.0,0.0,7.81,0.0,0,0,0,0.0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
CRDF,2024-12-11,Onvansertib,NCT05593328,0,2,1.0,0.4461,4,0.3333333333333333,2.7735,9.0,3.4674,-1.0,2.0,3.1780538303479458,0.7,2.116275587580544,5,2,2.0,0.4394,0.0,0,1119.0,9.0,2.0,8.51,1.0,0,0,0,0.0,1,0,1,0.0,0,1,1,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
CADL,2024-12-13,CAN-2409,NCT01436968,0,4,1.0,0.3019,4,0.3333333333333333,2.1213,6.0,2.4054,-5.0,5.0,6.568077911411976,1.0,2.4596939764779706,5,1,3.0,2.6773,2.0,0,-1.0,-1.0,6.0,16.03,1.0,0,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
IONS,2024-12-12,Olezarsen,NCT05552326,0,2,0.1429,0.2037,12,0.0,2.5298,75.0,6.7612,6.0,5.0,6.102558594613569,0.2,4.118734158631171,14,10,3.0,3.9592,2.0,0,442.0,273.0,6.0,3.58,1.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,train
KROS,2024-12-12,cibotercept (KER-012),NCT05975905,1,1,1.0,1.3729,1,0.0,0.0,2.0,1.1547,84.0,3.0,4.736198448394496,1.0,2.703403162310714,1,1,2.0,0.2773,0.0,0,244.0,127.0,4.0,5.35,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,1.0,0,0,1.0,0,0.0,1,0.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
REGN,2024-12-19,REGN7508,NCT06454630,0,1,0.0345,0.1041,28,0.0,2.4121,78.0,3.5032,-29.0,3.0,5.19295685089021,0.2,4.917179797869327,29,18,2.0,4.1778,0.5,0,244.0,208.0,3.0,2.78,1.0,0,0,0,0.0,1,0,1,0.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,7.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
NVS,2024-12-19,Dabrafenib,NCT04452877,0,8,0.0556,0.0354,142,0.0,5.8076,80.0,1.6226,-41.0,0.0,3.713572066704308,0.2,5.5131567146412905,144,97,2.0,4.834,0.0,0,378.0,52.0,0.0,1.23,1.0,0,0,0,0.0,0,0,1,0.0,0,1,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
GALT,2024-12-27,belapectin,NCT02462967,0,1,1.0,0.0599,1,0.0,1.6667,7.0,1.9415,-5.0,3.0,5.093750200806762,1.0,2.2835273648616936,3,1,2.0,0.2773,0.0,0,244.0,127.0,4.0,35.03,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,train
GALT,2024-12-20,belapectin,NCT02462967,1,2,1.0,0.0599,2,0.0,1.6667,7.0,1.9415,-5.0,3.0,5.093750200806762,1.0,2.2835273648616936,3,1,2.0,0.2773,0.0,0,-1.0,-1.0,4.0,11.39,0.0,1,0,0,1.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,train
NVS,2024-12-30,OAV101,NCT05089656,0,1,0.0069,0.0354,143,0.0,2.2678,80.0,1.6226,-47.0,4.0,4.844187086458591,0.2,5.5131567146412905,144,97,3.0,4.834,2.0,0,244.0,10.0,5.0,1.09,1.0,1,0,0,0.0,1,0,1,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,10.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,train
AXSM,2024-12-30,AXS-05,NCT05557409,0,5,0.3333,0.0385,13,0.0,3.6148,33.0,6.1696,-38.0,5.0,6.013715156042802,0.2,3.923425368671586,15,10,3.0,3.9592,3.0,2,769.0,33.0,6.0,4.7,1.0,1,0,1,0.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
NMRA,2025-01-02,navacaprant,NCT06058039,1,1,1.0,0.2892,1,0.0,2.2678,6.0,2.6517,-5.0,5.0,5.808142489980444,1.0,2.773127924033335,1,1,3.0,0.8773,3.0,2,244.0,127.0,6.0,7.65,0.0,1,0,1,0.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
VIR,2025-01-08,VIR-5818 and VIR-5500,NCT05356741,1,1,0.1667,0.6001,6,0.2,0.7071,22.0,4.802,951.0,1.0,6.470799503782602,0.2,2.926342446625655,6,6,1.5,1.3784,0.0,0,244.0,84.0,1.0,4.64,0.0,0,0,0,0.0,0,0,1,0.0,0,1,1,0,0.0,0.0,1,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
APGE,2025-01-09,APG777,NCT06395948,1,1,1.0,0.1139,1,0.0,0.8944,2.0,1.7889,-5.0,4.0,6.154858094016418,1.0,3.66565133539873,1,1,2.0,0.2773,0.0,0,244.0,127.0,5.0,5.12,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,1,0,1.0,0,0.0,1,0.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
SRPT,2025-01-09,SRP-4045,NCT02500381,0,1,0.1667,0.535,4,0.0,1.3416,30.0,4.7376,-57.0,4.0,5.43372200355424,0.2,3.244573972817435,6,5,3.0,3.1167,1.5,0,244.0,436.0,5.0,5.45,1.0,1,0,1,0.0,1,0,1,1.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
SANA,2025-01-10,UP421,NCT06239636,0,2,1.0,0.1365,2,1.0,0.0,2.0,1.0206,-5.0,0.0,1.0986122886681098,1.0,3.0497605517624757,2,1,0.5,0.2773,0.0,0,637.0,637.0,0.0,10.47,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,1.0,1,1.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,train
SHC,2025-01-15,LP-10,NCT06233591,0,1,1.0,0.0746,1,0.0,1.3416,3.0,1.5652,138.0,-1.0,3.218875824868201,1.0,3.6647735600085496,1,1,2.0,0.2773,1.0,1,244.0,127.0,-1.0,3.03,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,train
RAPP,2025-01-16,RAP-219,NCT06377930,0,1,1.0,0.3708,1,0.0,1.5,3.0,2.0,254.0,0.0,3.4339872044851463,1.0,3.141010553342324,1,1,2.0,0.2773,0.0,0,244.0,127.0,0.0,18.1,0.0,0,0,1,0.0,0,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
PVLA,2025-01-27,QTORIN 3.9% rapamycin anhydrous gel,NCT05180708,0,1,0.2,0.0398,5,0.25,1.7889,8.0,3.1667,-576.0,3.0,4.477336814478207,0.7,3.2036311263305124,5,2,3.0,2.2394,3.0,2,244.0,440.0,4.0,7.33,0.0,1,0,0,1.0,1,0,0,1.0,1,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,9.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,train
SABS,2025-01-28,SAB-142,NCT07187531,1,1,0.25,0.5681,4,0.3333333333333333,0.7071,3.0,1.3333,-5.0,3.0,5.075173815233827,0.4,2.290479813330673,4,3,2.0,1.7545,0.0,0,244.0,642.0,4.0,9.08,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,train
IKT,2025-01-30,risvodetinib,NCT05424276,1,1,1.0,0.3109,2,0.0,0.7071,1.0,0.4472,-95.0,3.0,4.927253685157205,0.7,2.395501124305626,2,2,2.0,0.4394,0.0,0,244.0,365.0,3.0,8.6,1.0,0,0,1,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
IRWD,2025-01-29,apraglutide,NCT04627025,0,2,0.5,0.1918,4,0.3333333333333333,1.5811,7.0,2.1651,-392.0,4.0,5.10594547390058,0.4,2.864540744968919,4,3,3.0,2.3545,3.0,2,334.0,334.0,5.0,7.45,0.0,1,0,0,1.0,1,0,0,1.0,1,0,1,0,0.0,0.0,1,0,1.0,0,1.0,0,0.0,0,0.0,0.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,train
ATHE,2025-01-30,ATH434,NCT05864365,1,1,1.0,0.6522,1,0.0,1.1547,2.0,1.1547,28.0,0.0,2.3978952727983707,1.0,1.795184589682424,2,1,2.0,0.2773,0.0,0,244.0,127.0,0.0,11.71,1.0,1,0,1,0.0,0,0,0,0.0,0,0,1,0,1.0,1.0,0,0,0.0,0,0.0,1,1.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train
TECX,2025-01-30,TX45,,1,1,1.0,0.5783,1,0.0,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,1.0,2.6423655808449733,2,1,2.0,0.2773,0.0,0,244.0,127.0,4.0,21.56,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,train
RHHBY,2025-01-30,Lomvastomig,NCT04785820,0,1,0.0083,0.0404,116,0.0,0.5774,85.0,1.957,1.0,3.0,5.332718793265369,0.2,5.583827535327012,121,77,2.0,4.7427,0.0,0,244.0,132.0,3.0,1.52,1.0,1,0,0,0.0,1,0,1,0.0,0,1,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
NRC,2025-02-01,trifluridine and tipiracil,NCT04457297,0,1,0.0034,0.0135,281,0.0034246575342465,6.2343,18.0,5.0102,-197.0,4.0,5.497168225293202,0.2,2.4825877695267677,294,253,3.0,5.2149,1.5,0,244.0,83.0,5.0,5.74,0.0,1,0,0,0.0,1,0,1,1.0,0,1,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
GHRS,2025-02-03,GH001,NCT05800860,1,1,1.0,0.3132,1,0.0,1.4142,4.0,1.5,-121.0,2.0,4.406719247264253,1.0,2.9643067823039364,1,1,2.0,0.2773,1.0,2,244.0,127.0,3.0,6.1,1.0,1,0,1,0.0,1,0,0,0.0,1,0,1,0,0.0,0.0,0,0,1.0,0,0.0,1,0.0,0,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
CPIX,2025-02-05,ifetroban,NCT02682511,0,2,0.6667,0.2065,3,0.5,3.0151,54.0,7.125,-5.0,2.0,3.5553480614894135,0.7,1.8668778143374989,3,2,2.0,0.4394,0.0,0,-1.0,-1.0,3.0,15.66,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
CPIX,2025-02-04,ifetroban,NCT02682511,1,1,0.6667,0.2065,2,0.0,3.0151,54.0,7.125,-5.0,2.0,3.5553480614894135,0.7,1.8668778143374989,3,2,2.0,0.4394,0.0,0,244.0,1813.0,3.0,14.54,0.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
ANVS,2025-02-03,buntanetap,NCT06709014,1,4,0.6667,0.2155,6,0.6,1.7889,6.0,2.4749,-5.0,5.0,6.634633357861686,0.7,1.8512583487190752,6,2,3.0,2.8394,2.5,1,217.0,217.0,6.0,5.68,0.0,1,0,1,0.0,1,0,1,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,train
TNXP,2025-02-06,TNX-1500,NCT07204080,0,1,0.0909,1.0644,10,0.1111111111111111,0.7071,1.0,1.0607,1304.0,0.0,1.791759469228055,0.2,2.2518814545525276,11,6,2.0,3.7784,1.0,2,244.0,84.0,0.0,72.85,0.0,0,0,0,0.0,0,0,0,0.0,1,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,train
PLRX,2025-02-07,bexotegrast,NCT06097260,1,3,0.5714,3.0263,6,0.2,0.7071,6.0,2.0,57.0,4.0,5.771441123130016,0.7,1.9025467793139912,7,2,2.0,0.4394,1.0,2,-1.0,-1.0,5.0,5.07,1.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0,0.0,1.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
PLRX,2025-02-07,bexotegrast,NCT06097260,1,2,0.5714,3.0263,5,0.0,0.7071,6.0,2.0,57.0,4.0,5.771441123130016,0.7,1.9025467793139912,7,2,2.0,0.4394,1.0,2,744.0,268.0,5.0,5.38,1.0,1,0,0,0.0,1,0,0,0.0,1,0,0,0,0.0,1.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,train
PFE,2025-02-10,RSVpreF vaccine,NCT06325657,0,1,0.0182,0.0953,105,0.0,3.9279,62.0,0.9808,122.0,5.0,6.47543271670409,0.2,5.196479615197434,110,88,3.0,4.7955,2.0,0,244.0,148.0,6.0,1.94,1.0,1,0,0,0.0,1,0,0,1.0,0,0,0,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,train
AZN,2025-02-10,Intervention: AS MDI,NCT06644924,0,1,0.012,0.0177,78,0.0,2.2361,69.0,1.3047,115.0,3.0,4.77912349311153,0.2,5.509413030177646,83,55,2.0,4.6101,0.5,0,244.0,74.0,4.0,1.59,0.0,1,0,0,0.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,0.0,0,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
RHHBY,2025-02-11,Risdiplam,NCT03032172,0,3,0.0248,0.0404,117,0.0,3.2,85.0,1.957,-3.0,1.0,5.1647859739235145,0.2,5.583827535327012,121,77,2.0,4.7427,0.0,0,1918.0,11.0,1.0,1.43,0.0,0,0,1,1.0,0,0,1,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
SLDB,2025-02-11,SGT-003,NCT06138639,0,1,1.0,0.488,1,0.0,1.1547,3.0,2.2454,815.0,-1.0,4.110873864173311,1.0,2.684665864025861,1,1,1.5,0.2773,0.0,0,244.0,127.0,-1.0,8.86,0.0,0,0,1,0.0,0,0,1,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,1,0.0,1,0.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,train
ANAB,2025-02-12,rosnilimab,NCT06041269,1,1,0.3333,0.1677,3,0.5,1.5,8.0,3.0,-74.0,4.0,6.042632833682381,0.4,3.1716708838008336,3,3,2.0,0.5545,0.0,0,244.0,62.0,5.0,10.02,1.0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0.0,0.0,1,0,1.0,0,1.0,0,0.0,1,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
BMY,2025-02-13,Relatlimab,NCT03459222,0,1,0.0094,0.084,104,0.0,8.0403,68.0,1.4923,7.0,0.0,5.438079308923196,0.2,5.103854670626923,106,33,1.5,4.4105,0.5,0,244.0,90.0,0.0,2.34,1.0,0,0,0,0.0,0,0,1,0.0,0,1,0,0,1.0,1.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,train
EQ,2025-02-13,itolizumab,NCT04475588,0,1,0.3333,0.2987,5,0.0,1.2649,9.0,2.0254,-1681.0,2.0,3.49650756146648,0.2,2.044539760392411,6,5,2.0,1.3167,0.5,0,244.0,253.0,2.0,10.56,0.0,0,0,0,1.0,1,0,0,0.0,0,0,1,0,0.0,0.0,0,0,1.0,0,0.0,0,1.0,0,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,train
SEPN,2025-02-18,SEP-786,,1,1,1.0,0.2014,1,0.0,0.0,11.0,2.0166000000000004,-5.0,3.0,5.257481808475758,1.0,2.153814864344529,1,1,2.0,0.2773,0.0,0,244.0,127.0,4.0,11.41,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,0,0.0,0,0.0,1,0.0,0,0.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,train
PFE,2025-02-18,encorafenib,NCT03915951,0,1,0.0182,0.0953,106,0.0,7.1937,62.0,0.9808,-879.0,0.0,4.59511985013459,0.2,5.196479615197434,110,88,2.0,4.7955,1.0,2,244.0,7.0,0.0,1.95,1.0,0,0,0,0.0,0,0,1,0.0,1,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,train
IONS,2025-02-20,Donidalorsen,NCT04307381,0,2,0.1429,0.2037,13,0.0,1.8898,75.0,6.7612,-26.0,0.0,3.044522437723423,0.2,4.118734158631171,14,10,2.0,3.9592,0.5,0,1507.0,69.0,0.0,4.58,1.0,0,0,0,0.0,0,0,0,0.0,0,0,1,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,train
GILD,2025-02-25,Vesatolimod,NCT05281510,0,1,0.025,0.052,40,0.0,1.6667,78.0,2.5517,-39.0,0.0,3.044522437723423,0.2,5.266959459124544,40,23,2.0,4.2712,0.0,0,244.0,102.0,0.0,1.96,0.0,0,0,0,1.0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0.0,0,0.0,0,1.0,1,0.0,0.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,train
BMY,2025-03-01,BMS-986165,NCT03920267,0,7,0.066,0.084,105,0.0,4.1576,68.0,1.4923,21.0,3.0,5.568344503761097,0.2,5.103854670626923,106,33,2.0,4.4105,0.0,0,1340.0,15.0,3.0,2.37,1.0,0,0,0,0.0,1,0,1,0.0,0,0,0,0,1.0,1.0,0,0,1.0,0,0.0,0,0.0,1,0.0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,train
