ticker,event_date,event_type,move_pct,price_at_event,catalyst_type,catalyst_summary,drug_name,nct_id,indication,phase,is_pivotal,pivotal_evidence,press_release_url,primary_endpoint_met,primary_endpoint_result,ct_official_title,ct_phase,ct_enrollment,ct_conditions,ct_status,ct_sponsor,ct_allocation,ct_primary_completion,market_cap_m,current_price,cash_position_m,cash_runway_months,short_percent,institutional_ownership,analyst_target,analyst_rating,data_quality_score,errors,timestamp,data_quality_threshold_passed,is_valid_date,atr_pct,normalized_move,move_magnitude,avg_daily_move,move_class_abs,move_class_norm,move_class_combo,event_trading_date,title,sponsor,conditions,enrollment,interventions,move_2d_pct,price_before,price_after,move_class,price_error,close,volume,abs_move,atr_value,stock_relative_move
BPMC,2024-12-18,Loser,,,Clinical Data,,,NCT03580655,,PHASE2,,,,,,"An Open-label, Single Arm, Phase 2 Study to Evaluate Efficacy and Safety of Avapritinib (BLU-285), A Selective KIT Mutation-targeted Tyrosine Kinase Inhibitor, in Patients With Advanced Systemic Mastocytosis",PHASE2,107.0,Advanced Systemic Mastocytosis; Aggressive Systemic Mastocytosis; Systemic Mastocytosis With an Associated Hematologic Neoplasm; Mast Cell Leukemia,COMPLETED,Blueprint Medicines Corporation,,2024-12-18,,,,,,,,,,No data for BPMC,,False,,,,,,,,,,"(PATHFINDER) Study to Evaluate Efficacy and Safety of Avapritinib (BLU-285), A Selective KIT Mutation-targeted Tyrosine Kinase Inhibitor, in Patients With Advanced Systemic Mastocytosis",Blueprint Medicines Corporation,Advanced Systemic Mastocytosis; Aggressive Systemic Mastocytosis; Systemic Mastocytosis With an Associated Hematologic Neoplasm; Mast Cell Leukemia,107.0,Avapritinib,,,,Unknown,Insufficient price data,,,,,
BMY,2016-09-01,Loser,-1.1,,Clinical Data,,,NCT00777036,,PHASE2,,,,,,A Phase II Study of Dasatinib Therapy in Children and Adolescents With Newly Diagnosed Chronic Phase Chronic Myelogenous Leukemia or With Ph+ Leukemias Resistant or Intolerant to Imatinib,PHASE2,133.0,Leukemia,COMPLETED,Bristol-Myers Squibb,NON_RANDOMIZED,2016-09-01,127014.9,62.37,10673.0,,1.56,82.9,62.16,hold,,,,False,,1.8,0.61,,1.92,VeryLow,Noise,Low,2016-09-01,A Phase II Study of Dasatinib in Children and Adolescents With Newly Diagnosed Chronic Phase Chronic Myelogenous Leukemia (CML) or With Ph+ Leukemias Resistant or Intolerant to Imatinib,Bristol-Myers Squibb,Leukemia,133.0,Dasatinib,-1.81,41.23,40.77,Low,,,,,,Low
NRC,2025-03-04,Loser,-0.35,,Clinical Data,,,NCT04801849,,PHASE2,,,,,,Vitamin E Dosing Study (VEDS): A Dose Finding Study of Vitamin E for the Treatment of Adult NAFLD,PHASE2,200.0,Nonalcoholic Fatty Liver Disease; Nonalcoholic Steatohepatitis,COMPLETED,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),RANDOMIZED,2025-03-04,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,5.65,0.06,,2.04,VeryLow,Noise,Low,2025-03-04,Vitamin E Dosing Study,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),Nonalcoholic Fatty Liver Disease; Nonalcoholic Steatohepatitis,200.0,Vitamin E; Placebo,0.57,13.69,13.64,Low,,,,,,Low
IMDX,2023-11-30,Loser,0.0,,Clinical Data,,,NCT04440358,,PHASE1/PHASE2,,,,,,Assessment of Safety and Feasibility of Exablate Blood-Brain Barrier Disruption (BBBD) With Microbubbles for the Treatment of Recurrent Glioblastoma (rGBM) in Subjects Undergoing Carboplatin Monotherapy,PHASE1/PHASE2,13.0,Recurrent Glioblastoma,COMPLETED,InSightec,,2023-11-30,172.4,6.01,18.7,10.0,1.68,52.3,8.33333,buy,,,,False,,8.43,0.0,,6.89,VeryLow,Noise,Low,2023-11-30,Exablate Blood-Brain Barrier Disruption With Carboplatin for the Treatment of rGBM,InSightec,Recurrent Glioblastoma,13.0,Exablate BBBD; Carboplatin,2.11,3.8,3.8,Low,,,,,,Low
ALNY,2023-12-11,Gainer,0.52,,Clinical Data,,,NCT05103332,,PHASE2,,,,,,"A Randomized, Double-blind, Placebo-controlled, Multicenter Study to Evaluate the Efficacy and Safety of Zilebesiran Used as Add-on Therapy in Patients With Hypertension Not Adequately Controlled by a Standard of Care Antihypertensive Medication",PHASE2,663.0,Hypertension,COMPLETED,Alnylam Pharmaceuticals,RANDOMIZED,2023-12-11,44152.9,332.92,2908.5,,5.19,101.8,457.0,buy,,,,False,,3.0,0.17,,1.69,VeryLow,Noise,Low,2023-12-11,Zilebesiran as Add-on Therapy in Patients With Hypertension Not Adequately Controlled by a Standard of Care Antihypertensive Medication (KARDIA-2),Alnylam Pharmaceuticals,Hypertension,663.0,Indapamide; Amlodipine; Olmesartan,2.26,170.04,170.92,Low,,,,,,Low
AARD,2024-09-24,Loser,,,Clinical Data,,,NCT05153434,,PHASE2,,,,,,"A Phase 2, Single-Arm, Open-Label Study to Evaluate the Safety and Efficacy of ARD-101 in Patients With Prader-Willi Syndrome",PHASE2,19.0,Prader-Willi Syndrome,COMPLETED,"Aardvark Therapeutics, Inc.",,2024-09-24,271.9,12.49,126.3,33.0,13.24,59.2,32.18182,strong_buy,,,,False,,,,,,,,,,A Study of Oral ARD-101 in Patients With Prader-Willi Syndrome,"Aardvark Therapeutics, Inc.",Prader-Willi Syndrome,19.0,ARD-101,,,,Unknown,Insufficient price data,,,,,
NVS,2023-04-12,Gainer,0.7,,Clinical Data,,,NCT02414139,,PHASE2,,,,,,"A Phase II, Multicenter Study of Oral MET Inhibitor INC280 in Adult Patients With EGFR Wild-type (wt), Advanced Non-small Cell Lung Cancer (NSCLC) (Geometry Mono-1)",PHASE2,373.0,"Carcinoma, Non-Small-Cell Lung",COMPLETED,Novartis Pharmaceuticals,NON_RANDOMIZED,2023-04-12,325954.3,168.62,11533.0,,0.39,7.1,145.78,hold,,,,False,,1.69,0.41,,1.3,VeryLow,Noise,Low,2023-04-12,"Study of Oral cMET Inhibitor INC280 in Patients With EGFR Wild-type (wt), Advanced Non-small Cell Lung Cancer (NSCLC) (Geometry Mono-1)",Novartis Pharmaceuticals,"Carcinoma, Non-Small-Cell Lung",373.0,Capmatinib,2.53,89.0,89.62,Low,,,,,,Low
CRDF,2024-12-09,Gainer,5.63,,Clinical Data,,,NCT05593328,,PHASE2,,,,,,"A Phase 2, Randomized, Open-label Study of Onvansertib in Combination With FOLFIRI and Bevacizumab Versus FOLFIRI and Bevacizumab for Second Line Treatment of Metastatic Colorectal Cancer in Patients With a KRAS or NRAS Mutation",PHASE2,23.0,Colorectal Cancer; Metastatic Colorectal Cancer,COMPLETED,Cardiff Oncology,RANDOMIZED,2024-12-09,130.7,1.94,58.3,18.0,27.4,37.3,7.75,strong_buy,,,,False,,6.8,0.83,,3.25,VeryLow,Noise,Low,2024-12-09,Study of Onvansertib in Combination With FOLFIRI and Bevacizumab Versus FOLFIRI and Bevacizumab for Second Line Treatment of Metastatic Colorectal Cancer in Participants With a Kirsten Rat Sarcoma Virus Gene (KRAS) or Neuroblastoma-RAS (NRAS) Mutation,Cardiff Oncology,Colorectal Cancer; Metastatic Colorectal Cancer,23.0,Onvansertib; FOLFIRI; Bevacizumab,63.64,2.31,2.44,Medium,,,,,,Low
NRC,2023-09,Gainer,0.57,,Clinical Data,,,NCT02718066,,PHASE1/PHASE2,,,,,,"A Phase 1b/2 Study to Assess the Safety and Efficacy of HBI-8000 in Combination With Nivolumab in Subjects With Advanced Solid Tumors Including Melanoma, Renal Cell Carcinoma (RCC), and Non-Small Cell Lung Cancer (NSCLC)",PHASE1/PHASE2,96.0,Melanoma; Renal Cell Carcinoma; Non-Small Cell Lung Cancer,COMPLETED,"HUYABIO International, LLC.",,2023-09,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,1.82,0.31,,0.97,VeryLow,Noise,Low,2023-09-01,"Study of HBI-8000 With Nivolumab in Melanoma, Renal Cell Carcinoma and Non-Small Cell Lung Cancer","HUYABIO International, LLC.",Melanoma; Renal Cell Carcinoma; Non-Small Cell Lung Cancer,96.0,HBI-8000 in combination with nivolumab,0.65,38.54,38.76,Low,,,,,,Low
SNY,2024-10-15,Loser,-0.64,,Clinical Data,,,NCT04520451,,PHASE2,,,,,,"An Open Label, Two-Arm Study to Evaluate the Effect of Rilzabrutinib (PRN1008/SAR444671) on Safety and Disease Activity in ParticipantsWith IgG4-Related Disease",PHASE2,27.0,Immunoglobulin G4 Related Disease,COMPLETED,"Principia Biopharma, a Sanofi Company",RANDOMIZED,2024-10-15,117517.7,48.66,7674.0,,0.37,9.3,57.67778,buy,,,,False,,1.51,0.42,,0.8,VeryLow,Noise,Low,2024-10-15,Open Label Two-Arm Study to Evaluate Rilzabrutinib in IgG4-Related Disease Participants,"Principia Biopharma, a Sanofi Company",Immunoglobulin G4 Related Disease,27.0,rilzabrutinib; Glucocorticoids,-0.87,52.59,52.25,Low,,,,,,Low
RHHBY,2025-10-09,Gainer,0.49,,Clinical Data,,,NCT03281369,,PHASE1/PHASE2,,,,,,"A Phase Ib/II, Open-Label, Multicenter, Randomized, Umbrella Study Evaluating the Efficacy and Safety of Multiple Immunotherapy-Based Treatment Combinations in Patients With Locally Advanced Unresectable or Metastatic Gastric or Gastroesophageal Junction Cancer or Esophageal Cancer (Morpheus-Gastric and Esophageal Cancer)",PHASE1/PHASE2,214.0,Gastric Adenocarcinoma or Gastroesophageal Junction Adenocarcinoma or Esophageal Carcinoma,COMPLETED,Hoffmann-La Roche,RANDOMIZED,2025-10-09,383554.9,59.55,15486.0,,,0.8,57.43333,hold,,,,False,,2.12,0.23,,1.55,VeryLow,Noise,Low,2025-10-09,A Study of Multiple Immunotherapy-Based Treatment Combinations in Patients With Locally Advanced Unresectable or Metastatic Gastric or Gastroesophageal Junction Cancer (G/GEJ) or Esophageal Cancer (Morpheus-Gastric and Esophageal Cancer),Hoffmann-La Roche,Gastric Adenocarcinoma or Gastroesophageal Junction Adenocarcinoma or Esophageal Carcinoma,214.0,5-Fluorouracil (5-FU); Leucovorin; Oxaliplatin,0.75,45.32,45.54,Low,,,,,,Low
AMPH,2023-01-29,Loser,-0.92,,Clinical Data,,,NCT05539872,,PHASE2/PHASE3,,,,,,"Comparison of the Pharmacokinetics (PK) and Pharmacodynamics (PD) Biosimilarity of Proposed Biosimilar Rapid-Acting Insulin Aspart (I004) and NovoLog After Single-Dose Subcutaneous Administration to Healthy Volunteers: A Single-Center Randomized, Double-blinded, Two-Treatment, Two-period, Two-sequence Crossover, Hyperinsulinemia-Euglycemic Clamp",PHASE2/PHASE3,69.0,Pharmacokinetics; Pharmacodynamics,COMPLETED,"Amphastar Pharmaceuticals, Inc.",RANDOMIZED,2023-01-29,940.6,20.23,282.8,,16.46,75.6,29.0,buy,,,,False,,2.36,0.39,,1.22,VeryLow,Noise,Low,2023-01-30,Comparison of the Pharmacokinetics (PK) and Pharmacodynamics (PD) Biosimilarity of Proposed Biosimilar Rapid-Acting Insulin Aspart (I004) and NovoLog After Single-Dose Subcutaneous Administration to Healthy Volunteers,"Amphastar Pharmaceuticals, Inc.",Pharmacokinetics; Pharmacodynamics,69.0,I004; NovoLog,-1.01,30.57,30.29,Low,,,,,,Low
VIR,2024-10-15,Gainer,1.04,,Clinical Data,,,NCT05612581,,PHASE1/PHASE2,,,,,,A Platform Study Evaluating the Efficacy and Safety of Investigational Therapies in Participants With Chronic Hepatitis B Infection (PREVAIL),PHASE1/PHASE2,33.0,"Hepatitis B, Chronic",COMPLETED,"Vir Biotechnology, Inc.",NON_RANDOMIZED,2024-10-15,1264.6,9.09,467.0,14.0,14.79,86.2,20.22222,strong_buy,,,,False,,4.32,0.24,,2.06,VeryLow,Noise,Low,2024-10-15,A Platform Study to Evaluate Investigational Therapies in Chronic Hepatitis B Infection,"Vir Biotechnology, Inc.","Hepatitis B, Chronic",33.0,VIR-3434; VIR-2218; TDF,2.61,7.67,7.75,Low,,,,,,Low
NRC,2024-08-21,Gainer,1.82,,Clinical Data,,,NCT04227509,,PHASE2,,,,,,A Randomized Phase II Study of CONsolidation PEmbrolizumab After Chemoradiotherapy in Locally Advanced Nasopharyngeal Carcinoma,PHASE2,53.0,Nasopharyngeal Carcinoma,COMPLETED,Seoul National University Hospital,RANDOMIZED,2024-08-21,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,5.1,0.36,,2.7,VeryLow,Noise,Low,2024-08-21,Consolidation Pembrolizumab After Chemoradiotherapy in Locally Advanced Nasopharyngeal Carcinoma,Seoul National University Hospital,Nasopharyngeal Carcinoma,53.0,Pembrolizumab; Placebo,-0.72,19.92,20.28,Low,,,,,,Low
NRC,2023-09-14,Gainer,2.9,,Clinical Data,,,NCT04066114,,PHASE1/PHASE2,,,,,,"Regulatory T Cell Modulation in Kidney Transplantation With Biologic Blockade of Dual Effector Pathways, CD28 and IL-6 (CTOT-24)",PHASE1/PHASE2,24.0,Living-Donor Kidney Transplant; Kidney Transplant Recipients,COMPLETED,National Institute of Allergy and Infectious Diseases (NIAID),,2023-09-14,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,2.28,1.27,,1.15,VeryLow,Noise,Low,2023-09-14,Treg Modulation With CD28 and IL-6 Receptor Antagonists,National Institute of Allergy and Infectious Diseases (NIAID),Living-Donor Kidney Transplant; Kidney Transplant Recipients,24.0,lulizumab pegol; antithymocyte globulin (rabbit); methylprednisolone,4.15,41.35,42.55,Low,,,,,,Low
AMGN,2024-10-08,Gainer,0.07,,Clinical Data,,,NCT05669599,,PHASE2,,,,,,"A Phase 2 Randomized, Placebo-controlled, Double-blind, Dose-ranging Study to Evaluate the Efficacy, Safety, and Tolerability of AMG 133 in Adult Subjects With Overweight or Obesity, With or Without Type 2 Diabetes Mellitus",PHASE2,592.0,Obesity; Overweight; Type 2 Diabetes Mellitus,COMPLETED,Amgen,RANDOMIZED,2024-10-08,209244.5,388.16,9129.0,,2.69,85.0,350.0357,buy,,,,False,,2.03,0.03,,0.93,VeryLow,Noise,Low,2024-10-08,"Dose-ranging Study to Evaluate the Efficacy, Safety, and Tolerability of AMG 133 in Adult Subjects With Overweight or Obesity, With or Without Type 2 Diabetes Mellitus",Amgen,Obesity; Overweight; Type 2 Diabetes Mellitus,592.0,Maridebart Cafraglutide; Placebo,1.56,302.9,303.12,Low,,,,,,Low
BHC,2023-09-04,Loser,-1.3,,Clinical Data,,,NCT05098028,,PHASE2,,,,,,"A Phase 2a Randomized, Double-Blind, Placebo-Controlled Study to Characterize the Pharmacokinetics and Pharmacodynamics of Rifaximin Novel Formulations in Patients With Sickle Cell Disease",PHASE2,44.0,Sickle Cell Disease,COMPLETED,"Bausch Health Americas, Inc.",RANDOMIZED,2023-09-04,2201.5,5.93,1309.0,,1.63,65.8,7.71429,hold,,,,False,,3.07,0.42,,1.22,VeryLow,Noise,Low,2023-09-05,Pharmacokinetics and Pharmacodynamics of Rifaximin Novel Formulations in Patients With Sickle Cell Disease,"Bausch Health Americas, Inc.",Sickle Cell Disease,44.0,Low Dose Rifaximin ER; Low Dose Rifaximin DER; High Dose Rifaximin ER,-1.18,8.46,8.35,Low,,,,,,Low
NRC,2023-02-03,Gainer,0.54,,Clinical Data,,,NCT06851364,,PHASE2,,,,,,Efficacy of 0.38% and 0.18% Sodium Hyaluronate Ocular Lubricants for Dry Eye: A Randomized Trial in Adult Gazan Participants,PHASE2,45.0,Dry Eye,COMPLETED,International Islamic University Malaysia,RANDOMIZED,2023-02-03,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,2.24,0.24,,1.41,VeryLow,Noise,Low,2023-02-03,Efficacy of 0.38% and 0.18% Sodium Hyaluronate Ocular Lubricants for Dry Eye in Adult Gazan Participants,International Islamic University Malaysia,Dry Eye,45.0,0.38% Sodium Hyaluronate (SH) Eye Drops; 0.18% Sodium Hyaluronate Eye Drops; Normal Saline Eye Drops,0.24,42.26,42.49,Low,,,,,,Low
LLY,2024-02-27,Loser,-0.9,,Clinical Data,,,NCT04640077,,PHASE2,,,,,,"Donanemab Follow-On Study: Safety, Tolerability, And Efficacy in Symptomatic Alzheimer's Disease With Validation of Remote Neuropsychological Assessments",PHASE2,95.0,Alzheimer Disease; Dementia; Brain Diseases; Central Nervous System Diseases; Cognitive Impairment,COMPLETED,Eli Lilly and Company,NON_RANDOMIZED,2024-02-27,992402.6,1051.99,7268.0,,0.75,84.7,1214.3448,buy,,,,False,,3.39,0.27,,1.6,VeryLow,Noise,Low,2024-02-27,A Follow-On Study of Donanemab (LY3002813) With Video Assessments in Participants With Alzheimer's Disease (TRAILBLAZER-EXT),Eli Lilly and Company,Alzheimer Disease; Dementia; Brain Diseases; Central Nervous System Diseases; Cognitive Impairment,95.0,No Intervention; donanemab,-1.85,761.3,754.48,Low,,,,,,Low
PFE,2024-06-19,Gainer,1.2,,Clinical Data,,,NCT04607837,,PHASE2,,,,,,"A Randomized, Double Blind, Placebo Controlled, 52 Week Study to Assess the Efficacy and Safety of Etrasimod in Subjects With Moderately Active Ulcerative Colitis",PHASE2,234.0,Ulcerative Colitis,COMPLETED,Pfizer,RANDOMIZED,2024-06-19,157209.8,27.65,14986.0,,2.58,67.7,28.42577,hold,,Missing: opcf,,False,,2.26,0.53,,1.46,VeryLow,Noise,Low,2024-06-20,Etrasimod Versus Placebo for the Treatment of Moderately Active Ulcerative Colitis,Pfizer,Ulcerative Colitis,234.0,Etrasimod; Placebo,1.2,24.41,24.7,Low,,,,,,Low
NRC,2024-05-24,Gainer,0.3,,Clinical Data,,,NCT00001337,,PHASE2,,,,,,Dose-Adjusted EPOCH Chemotherapy and Rituximab (CD20+) in Adults and Children With Previously Untreated Patients With Aggressive Non-Hodgkin's Lymphoma,PHASE2,348.0,Diffuse Large B-Cell Lymphoma (DLBCL); Primary Mediastinal Large B-cell Lymphoma; Burkitt Lymphoma; Anaplastic Large-Cell Lymphoma; Gray Zone Lymphoma,COMPLETED,National Cancer Institute (NCI),NON_RANDOMIZED,2024-05-24,303.8,13.41,4.1,,16.98,48.4,,none,,,,False,,5.64,0.05,,2.69,VeryLow,Noise,Low,2024-05-24,Dose-Adjusted EPOCH Chemotherapy and Rituximab (CD20+) in Previously Untreated Aggressive Non-Hodgkin's Lymphoma,National Cancer Institute (NCI),Diffuse Large B-Cell Lymphoma (DLBCL); Primary Mediastinal Large B-cell Lymphoma; Burkitt Lymphoma; Anaplastic Large-Cell Lymphoma; Gray Zone Lymphoma,348.0,Etoposide; Rituximab; Prednisone,-0.43,28.76,28.84,Low,,,,,,Low
EVMN,2023-07-27,Loser,,,Clinical Data,,,NCT05579899,,PHASE2,,,,,,"A Randomized, Vehicle-controlled, Safety and Efficacy Study of EVO101 in Adult Subjects With Atopic Dermatitis",PHASE2,119.0,Atopic Dermatitis Eczema,COMPLETED,"Evommune, Inc.",RANDOMIZED,2023-07-27,819.6,26.0,76.1,11.0,9.97,103.2,54.0,strong_buy,,,,False,,,,,,,,,,Safety and Efficacy Study of EVO101 Topical Cream in Atopic Dermatitis,"Evommune, Inc.",Atopic Dermatitis Eczema,119.0,EVO101,,,,Unknown,Insufficient price data,,,,,
ABBV,2024-08-06,Gainer,0.73,,Clinical Data,,,NCT05771428,,PHASE2,,,,,,"A Randomized, Double-blind, Placebo-controlled, Dose-finding Study to Evaluate the Safety, Efficacy, Pharmacokinetics and Pharmacodynamics of ABBV-552 in Participants With Mild Alzheimer's Disease",PHASE2,263.0,Alzheimer's Disease (AD),COMPLETED,AbbVie,RANDOMIZED,2024-08-06,410356.6,232.08,5257.0,,1.29,76.4,248.68967,buy,,,,False,,2.78,0.26,,1.35,VeryLow,Noise,Low,2024-08-06,"Study to Assess Adverse Events, Change in Disease Activity and How Oral ABBV-552 Capsules Moves Through the Body of Participants Aged 50 to 90 Years With Mild Alzheimer's Disease",AbbVie,Alzheimer's Disease (AD),263.0,ABBV-552; Placebo for ABBV-552,1.71,175.31,176.59,Low,,,,,,Low
SUPN,2024-06-05,Loser,-1.36,,Clinical Data,,,NCT05619692,,PHASE2,,,,,,"A Randomized, Double-blind, Placebo-controlled Study to Evaluate the Effects of SAGE-718 in Participants With Mild Cognitive Impairment or Mild Dementia Due to Alzheimer's Disease",PHASE2,174.0,Mild Cognitive Impairment; Mild Dementia; Alzheimer's Disease,COMPLETED,"Supernus Pharmaceuticals, Inc.",RANDOMIZED,2024-06-05,3144.6,54.73,308.7,,9.87,103.5,63.16667,strong_buy,,Missing: opcf,,False,,3.89,0.35,,1.62,VeryLow,Noise,Low,2024-06-05,A Study to Evaluate the Effects of SAGE-718 in Participants With Mild Cognitive Impairment or Mild Dementia Due to Alzheimer's Disease (AD),"Supernus Pharmaceuticals, Inc.",Mild Cognitive Impairment; Mild Dementia; Alzheimer's Disease,174.0,SAGE-718; SAGE-718-matching Placebo,-2.76,27.92,27.54,Low,,,,,,Low
MRNA,2025-07-08,Gainer,8.83,,Clinical Data,,,NCT05995275,,PHASE1/PHASE2,,,,,,"A Randomised, Placebo-Controlled, Dose-Ranging, Observer-Blind Phase 1/2 Study to Evaluate the Safety, Tolerability, and Immunogenicity of mRNA-1769 in Healthy Participants",PHASE1/PHASE2,351.0,Smallpox; Mpox,COMPLETED,"ModernaTX, Inc.",RANDOMIZED,2025-07-08,20931.6,53.57,5799.0,37.0,22.2,77.5,42.25,hold,,,,False,,4.14,2.13,,1.99,VeryLow,Low,Low,2025-07-08,"A Study to Investigate The Safety, Tolerability, And Immune Response of a Range of Doses of mRNA-1769 Compared With Placebo in Healthy Participants From ≥18 Years of Age to <50 Years of Age","ModernaTX, Inc.",Smallpox; Mpox,351.0,mRNA-1769; Placebo,9.67,29.9,32.54,Medium,,,,,,Low
AZN,2024-08-12,Gainer,1.64,,Clinical Data,,,NCT05492877,,PHASE2,,,,,,"A Phase IIa Randomised, Double Blind, Placebo Controlled, Parallel Arm, Multi-Centre Study to Evaluate the Efficacy and Safety of Mitiperstat (AZD4831), for 12-24 Weeks, in Patients With Moderate to Severe Chronic Obstructive Pulmonary Disease (COPD)",PHASE2,381.0,Chronic Obstructive Pulmonary Disease (COPD),COMPLETED,AstraZeneca,RANDOMIZED,2024-08-12,323156.6,208.45,5719.0,,0.16,26.6,164.65556,buy,,,,False,,2.11,0.78,,1.09,VeryLow,Noise,Low,2024-08-12,An Efficacy and Safety Study of Mitiperstat (AZD4831) (MPO Inhibitor) vs Placebo in the Treatment of Moderate to Severe COPD.,AstraZeneca,Chronic Obstructive Pulmonary Disease (COPD),381.0,Mitiperstat (AZD4831); Placebo,2.69,157.35,159.92,Low,,,,,,Low
AMGN,2022-02-14,Loser,-0.88,,Clinical Data,,,NCT02509507,,PHASE1/PHASE2,,,,,,"A Phase 1b/2, Multicenter, Open-label, Basket Trial to Evaluate the Safety of Talimogene Laherparepvec Injected Into Liver Tumors Alone and in Combination With Systemic Pembrolizumab in Phase 1b and to Evaluate the Efficacy and Safety of Intratumoral Talimogene Laherparepvec in Combination With Systemic Pembrolizumab to Treat Subjects With Advanced Solid Tumors in Phase 2 (MASTERKEY-318)",PHASE1/PHASE2,127.0,Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors,COMPLETED,Amgen,NON_RANDOMIZED,2022-02-14,209244.5,388.16,9129.0,,2.69,85.0,350.0357,buy,,,,False,,2.73,0.32,,1.47,VeryLow,Noise,Low,2022-02-14,Trial to Evaluate the Safety of Talimogene Laherparepvec Injected Into Tumors Alone and in Combination With Systemic Pembrolizumab MK-3475-611/Keynote-611,Amgen,Hepatocellular Carcinoma; Liver Metastases; Cutaneous or Subcutaneous Lymph Node; Liver Tumors,127.0,Talimogene Laherparepvec; Pembrolizumab,-1.03,199.61,197.85,Low,,,,,,Low
RHHBY,2022-06-21,Loser,0.0,,Clinical Data,,,NCT04622228,,PHASE2,,,,,,"Phase II, Single-Arm Study of Low-Dose Radiotherapy (LDRT) Concurrent Cisplatin/Carboplatin Plus Etoposide With Atezolizumab for Patients With Extensive-Stage Small Cell Lung Cancer",PHASE2,56.0,"Carcinoma, Small Cell Lung",COMPLETED,Hoffmann-La Roche,,2022-06-21,383554.9,59.55,15486.0,,,0.8,57.43333,hold,,,,False,,2.27,0.0,,1.24,VeryLow,Noise,Low,2022-06-21,Study of Low-Dose Radiotherapy (LDRT) Concurrent Cisplatin/Carboplatin Plus Etoposide With Atezolizumab for Patients With Extensive-Stage Small Cell Lung Cancer,Hoffmann-La Roche,"Carcinoma, Small Cell Lung",56.0,Atezolizumab; Cisplatin; Carboplatin,1.72,34.89,34.89,Low,,,,,,Low
RHHBY,2023-10-05,Gainer,1.23,,Clinical Data,,,NCT05401565,,PHASE2,,,,,,"A Phase II, Randomized, Double-Blind, Placebo-Controlled, Two-Arm, Parallel-Group, Multicenter Study To Evaluate The Efficacy And Safety Of Balovaptan In Adults With Post-Traumatic Stress Disorder",PHASE2,29.0,"Stress Disorders, Post-Traumatic",COMPLETED,Hoffmann-La Roche,RANDOMIZED,2023-10-05,383554.9,59.55,15486.0,,,0.8,57.43333,hold,,,,False,,1.48,0.83,,0.75,VeryLow,Noise,Low,2023-10-05,Study To Evaluate The Efficacy And Safety Of Balovaptan In Adults With Post-Traumatic Stress Disorder (PTSD),Hoffmann-La Roche,"Stress Disorders, Post-Traumatic",29.0,Balovaptan; Placebo,2.28,30.97,31.35,Low,,,,,,Low
CMPX,2024-11-18,Loser,-2.17,,Clinical Data,,,NCT05481736,,PHASE2,,,,,,Efficacy and Safety of COMP360 Psilocybin Therapy in Anorexia Nervosa: a Proof-of-concept Study,PHASE2,32.0,Anorexia Nervosa,COMPLETED,COMPASS Pathways,RANDOMIZED,2024-11-18,1004.9,5.65,219.9,58.0,19.87,88.5,13.57143,strong_buy,,,,False,,10.95,0.2,,3.44,VeryLow,Noise,Low,2024-11-18,Efficacy and Safety of COMP360 Psilocybin Therapy in Anorexia Nervosa: a Proof-of-concept Study,COMPASS Pathways,Anorexia Nervosa,32.0,Psilocybin,2.9,1.38,1.35,Low,,,,,,Low
KPTI,2024-07-31,Loser,-6.7,,Clinical Data,,,NCT04256707,,PHASE1/PHASE2,,,,,,"Open-Label, Phase 1/2 Study Evaluating the Relative Bioavailability/Bioequivalence of Different Formulations of Selinexor, the Impact of Hepatic Impairment on Selinexor Pharmacokinetics, and the Tolerability and Antitumor Activity of Selinexor Combination Treatment (SPRINT)",PHASE1/PHASE2,126.0,Non-Small Cell Lung Carcinoma (NSCLC); Colorectal Cancer (CRC); Other Solid Tumors,COMPLETED,Karyopharm Therapeutics Inc,RANDOMIZED,2024-07-31,172.6,9.41,63.7,10.0,15.45,53.0,15.33333,buy,,,,False,,6.87,0.98,,3.4,VeryLow,Noise,Low,2024-07-31,"Relative Bioavailability/Bioequivalence of Different Formulations of Selinexor, the Impact of Hepatic Impairment on Selinexor Pharmacokinetics, Tolerability and Antitumor Activity of Selinexor Combination Treatment",Karyopharm Therapeutics Inc,Non-Small Cell Lung Carcinoma (NSCLC); Colorectal Cancer (CRC); Other Solid Tumors,126.0,Selinexor 100 mg; Docetaxel; Pembrolizumab,-12.83,15.9,14.84,Medium,,,,,,Low
