ticker,event_date,market_cap_m,move_pct,close,volume,atr_pct,normalized_move,event_type,catalyst_type,abs_move
CTNM,2024-07-01,560.4,19.25,21.0,117000,10.87,1.77,Gainer,,19.25
EWTX,2024-01-22,3222.6,19.25,15.55,3334600,8.42,2.29,Gainer,,19.25
PTHS,2025-02-04,85.3,-19.25,17.2,21140,39.17,0.49,Loser,,19.25
SRPT,2023-03-01,1756.2,19.24,145.63,7074100,4.03,4.77,Gainer,,19.24
VERA,2024-01-26,2895.6,19.24,30.18,5238700,8.94,2.15,Gainer,,19.24
MCRB,2025-04-23,79.1,19.24,9.73,642500,18.86,1.02,Gainer,,19.24
ADAG,2024-01-16,139.5,19.24,3.78,582600,9.64,2.0,Gainer,,19.24
SABS,2024-12-20,195.2,19.23,4.65,116600,13.64,1.41,Gainer,,19.23
ARVN,2023-11-14,974.3,19.23,19.78,1138000,7.34,2.62,Gainer,,19.23
BGM,2024-09-03,222.7,19.23,8.31,82300,6.02,3.19,Gainer,,19.23
PTGX,2023-07-03,5756.4,-19.23,22.31,7774400,8.57,2.24,Loser,,19.23
KOD,2025-10-15,1636.1,19.23,14.88,1105400,11.02,1.74,Gainer,,19.23
FBIO,2023-07-21,106.1,19.23,9.3,370847,6.45,2.98,Gainer,,19.23
GRCE,2023-07-05,66.4,19.23,3.72,142233,6.34,3.03,Gainer,,19.23
CHRS,2024-09-16,249.6,-19.23,1.05,10393900,9.96,1.93,Loser,,19.23
NBP,2023-01-12,378.2,19.22,6.39,1288900,,,Gainer,,19.22
ARCT,2023-08-08,233.8,-19.22,25.73,1276000,7.6,2.53,Loser,,19.22
SAVA,2023-01-24,110.1,-19.21,29.44,11877800,10.99,1.75,Loser,,19.21
FHTX,2023-03-28,332.7,19.21,5.71,114200,8.02,2.39,Gainer,,19.21
RZLT,2024-04-23,307.2,-19.21,2.86,940000,12.82,1.5,Loser,,19.21
SEPN,2025-02-19,1299.3,-19.21,5.55,1527300,36.25,0.53,Loser,,19.21
URGN,2025-06-16,1015.8,19.2,14.34,8847000,9.99,1.92,Gainer,,19.2
KZIA,2024-11-04,95.8,19.2,32.9,112880,13.3,1.44,Gainer,,19.2
ASMB,2023-10-18,472.0,-19.2,12.12,722225,13.3,1.44,Loser,,19.2
IMRX,2023-10-30,322.2,19.2,5.96,77800,10.26,1.87,Gainer,,19.2
DBVT,2025-04-02,1153.6,19.2,7.7,489100,11.02,1.74,Gainer,,19.2
CPRX,2023-05-11,2836.8,-19.19,14.15,7559200,5.52,3.47,Loser,,19.19
MSLE,2023-01-09,256.9,19.19,2.46,17,,,Gainer,,19.19
STRO,2025-12-03,335.5,19.18,8.7,176100,10.48,1.83,Gainer,,19.18
NKTX,2023-11-03,191.8,19.17,2.3,1947900,19.41,0.99,Gainer,,19.17
CNTN,2025-09-22,200.4,-19.17,2.91,1047100,21.19,0.9,Loser,,19.17
GRAL,2025-05-13,2075.0,19.17,42.89,3022800,8.5,2.26,Gainer,,19.17
PBYI,2024-02-14,287.2,19.16,7.4,2140200,6.03,3.18,Gainer,,19.16
LXEO,2025-04-15,524.0,19.16,2.55,684100,19.57,0.98,Gainer,,19.16
NVAX,2024-10-02,1647.7,19.16,14.68,17520900,8.51,2.25,Gainer,,19.16
ARMP,2023-01-19,391.7,19.15,2.8,19000,,,Gainer,,19.15
BYSI,2025-12-22,55.5,-19.15,1.9,221200,13.17,1.45,Loser,,19.15
IMTX,2024-05-24,1386.2,19.14,11.7,2174300,5.55,3.45,Gainer,,19.14
TVGN,2024-10-25,53.2,19.14,3.05,16951200,19.07,1.0,Gainer,,19.14
NAUT,2024-03-11,305.7,-19.13,2.41,318000,9.94,1.92,Loser,,19.13
ANVS,2025-05-28,71.0,19.12,2.43,1431600,9.32,2.05,Gainer,,19.12
CNTB,2025-03-31,138.1,-19.12,0.55,200600,13.09,1.46,Loser,,19.12
CHRS,2025-05-13,249.6,-19.12,0.82,4662500,10.48,1.82,Loser,,19.12
CRNX,2024-03-19,4213.2,19.11,45.18,3090100,6.84,2.8,Gainer,,19.11
NGNE,2025-02-05,363.9,19.11,21.53,816400,7.22,2.65,Gainer,,19.11
OKYO,2024-08-01,87.8,-19.11,1.0,108700,18.33,1.04,Loser,,19.11
HYFT,2025-06-26,52.8,19.1,1.11,1858400,12.75,1.5,Gainer,,19.1
HYFT,2024-09-16,52.8,-19.1,0.54,549400,10.08,1.89,Loser,,19.1
NKTR,2025-06-25,1930.0,19.1,29.12,26108100,12.11,1.58,Gainer,,19.1
KPTI,2023-01-09,172.6,-19.09,42.6,351813,,,Loser,,19.09
PGNY,2024-11-13,1525.1,-19.09,13.9,5399000,5.41,3.53,Loser,,19.09
PEPG,2025-04-15,427.6,19.09,1.31,206100,12.43,1.54,Gainer,,19.09
AVTX,2023-08-22,324.0,-19.09,21.36,73210,27.37,0.7,Loser,,19.09
HRTX,2024-01-24,218.2,19.09,2.62,16118600,8.51,2.24,Gainer,,19.09
PALI,2024-11-14,264.1,19.09,2.62,101900,12.43,1.54,Gainer,,19.09
OVID,2025-09-29,116.1,-19.08,1.4,5609700,11.43,1.67,Loser,,19.08
ALXO,2025-03-07,276.8,-19.08,1.06,3413600,11.63,1.64,Loser,,19.08
ESLA,2025-11-24,51.3,19.08,1.81,266700,19.16,1.0,Gainer,,19.08
GRAL,2025-11-24,2075.0,19.08,111.4,2655000,8.9,2.14,Gainer,,19.08
VTYX,2025-08-08,1002.3,19.07,2.81,1896200,8.3,2.3,Gainer,,19.07
CTNM,2024-06-18,560.4,19.06,19.05,206400,7.45,2.56,Gainer,,19.06
PROK,2025-04-11,673.9,19.06,0.73,606300,16.28,1.17,Gainer,,19.06
PBYI,2024-11-15,287.2,-19.06,2.42,1536500,12.16,1.57,Loser,,19.06
IMRX,2025-04-30,322.2,-19.05,1.19,707000,8.9,2.14,Loser,,19.05
PALI,2025-10-08,264.1,19.05,2.0,22499900,14.25,1.34,Gainer,,19.05
ONMD,2023-12-07,52.2,-19.05,1.36,77800,53.46,0.36,Loser,,19.05
ACHV,2025-10-20,242.7,19.05,5.0,5045600,5.9,3.23,Gainer,,19.05
NMRA,2023-09-19,593.1,-19.05,11.98,815000,,,Loser,,19.05
KALA,2025-04-29,346.3,19.05,4.25,598100,10.62,1.79,Gainer,,19.05
ADAG,2023-11-30,139.5,19.05,1.75,56700,6.45,2.95,Gainer,,19.05
AMRX,2023-10-24,4341.4,19.05,4.0,4261200,7.01,2.72,Gainer,,19.05
IVVD,2025-03-03,476.6,-19.05,0.94,3738300,32.18,0.59,Loser,,19.05
OCGN,2025-04-09,595.7,19.04,0.69,6653600,11.28,1.69,Gainer,,19.04
TCRX,2023-01-18,60.2,-19.03,1.83,68200,,,Loser,,19.03
UNCY,2023-03-13,148.9,-19.03,21.7,776630,16.15,1.18,Loser,,19.03
QTRX,2025-05-13,306.0,-19.02,4.64,2717200,11.39,1.67,Loser,,19.02
OM,2024-08-16,63.9,-19.02,9.96,303640,50.05,0.38,Loser,,19.02
SABS,2024-11-01,195.2,19.02,3.88,206800,8.95,2.12,Gainer,,19.02
ANVS,2023-10-19,71.0,19.02,9.2,82500,8.91,2.13,Gainer,,19.02
TTRX,2025-10-10,106.0,-19.02,7.45,1397300,,,Loser,,19.02
AGEN,2025-09-09,120.4,19.01,5.07,1044500,5.21,3.65,Gainer,,19.01
IPSC,2023-12-26,202.8,19.01,2.88,191200,12.13,1.57,Gainer,,19.01
REPL,2023-06-05,631.7,19.01,22.6,1476600,6.03,3.15,Gainer,,19.01
RPID,2023-03-16,191.9,19.01,1.44,104700,11.05,1.72,Gainer,,19.01
ALXO,2025-07-28,276.8,19.01,0.63,1993900,7.29,2.61,Gainer,,19.01
CADL,2023-04-17,288.2,19.01,1.69,694400,7.63,2.49,Gainer,,19.01
DWTX,2023-05-26,91.4,19.01,36.0,57352,9.76,1.95,Gainer,,19.01
STTK,2025-04-30,248.1,19.01,0.99,271900,9.66,1.97,Gainer,,19.01
KLRS,2025-11-18,195.6,19.0,6.45,291700,7.71,2.47,Gainer,,19.0
CGTX,2024-08-02,96.2,-19.0,0.73,1472700,33.62,0.57,Loser,,19.0
ABEO,2024-03-18,277.5,-19.0,6.99,1397800,11.4,1.67,Loser,,19.0
PGNY,2024-08-07,1525.1,-19.0,20.85,5722000,6.9,2.75,Loser,,19.0
CGTX,2025-07-11,96.2,-19.0,0.57,9277800,17.78,1.07,Loser,,19.0
GNLX,2023-11-06,133.3,-19.0,13.97,132200,11.75,1.62,Loser,,19.0
CNTB,2025-07-22,138.1,19.0,2.38,840300,10.65,1.78,Gainer,,19.0
MIRA,2023-08-04,53.2,-19.0,6.01,330900,,,Loser,,19.0
UNCY,2023-12-27,148.9,19.0,7.14,23050,9.05,2.1,Gainer,,19.0
SRRK,2023-01-12,4515.9,19.0,12.09,795600,,,Gainer,,19.0
TWST,2024-08-02,2876.7,-19.0,42.97,3735200,9.67,1.97,Loser,,19.0
OKYO,2023-01-17,87.8,18.99,2.37,10200,,,Gainer,,18.99
NBP,2024-06-04,378.2,18.99,1.88,2093100,4.71,4.03,Gainer,,18.99
YI,2024-10-02,68.6,18.99,0.94,1183400,11.09,1.71,Gainer,,18.99
PTHS,2025-02-07,85.3,-18.99,12.8,14050,44.32,0.43,Loser,,18.99
VALN,2025-08-25,963.5,-18.99,9.43,349800,9.77,1.94,Loser,,18.99
MSLE,2024-04-01,256.9,18.98,5.34,92,7.37,2.58,Gainer,,18.98
ENTA,2024-12-11,415.0,-18.98,7.0,1068800,11.95,1.59,Loser,,18.98
VRCA,2024-10-02,87.5,-18.98,11.1,150080,13.87,1.37,Loser,,18.98
ADPT,2024-11-25,2463.5,18.98,5.58,4012000,9.15,2.07,Gainer,,18.98
ONCY,2023-05-26,121.6,-18.98,1.75,1298600,9.51,2.0,Loser,,18.98
HUMA,2025-07-08,215.2,18.98,2.57,14531900,7.1,2.67,Gainer,,18.98
AGL,2025-11-21,244.3,18.97,0.62,22327000,11.81,1.61,Gainer,,18.97
OKYO,2025-06-13,87.8,18.97,3.01,264300,7.62,2.49,Gainer,,18.97
OGI,2023-11-06,193.6,18.97,1.38,43449200,7.03,2.7,Gainer,,18.97
SCLX,2023-05-02,57.7,-18.97,170.45,28011,31.89,0.59,Loser,,18.97
DYN,2023-11-14,2571.9,18.97,10.35,882100,8.43,2.25,Gainer,,18.97
BLTE,2023-08-18,7139.0,18.97,31.3,357100,8.19,2.32,Gainer,,18.97
OLMA,2024-06-04,1939.9,18.96,13.99,6219500,6.95,2.73,Gainer,,18.96
ESLA,2024-12-09,51.3,18.96,1.44,180200,10.57,1.79,Gainer,,18.96
LONA,2025-11-10,52.6,18.96,4.58,79600,6.36,2.98,Gainer,,18.96
GNLX,2023-02-28,133.3,18.96,14.87,307300,7.99,2.37,Gainer,,18.96
RNAC,2025-04-04,197.4,-18.96,10.0,340900,12.8,1.48,Loser,,18.96
VTYX,2024-03-11,1002.3,-18.95,8.04,7735900,22.23,0.85,Loser,,18.95
IXHL,2025-04-09,50.6,-18.95,20.4,9907,19.16,0.99,Loser,,18.95
VTYX,2025-05-22,1002.3,18.95,1.82,8011000,9.34,2.03,Gainer,,18.95
CGTX,2025-08-28,96.2,-18.95,2.48,13967700,19.12,0.99,Loser,,18.95
CELC,2024-03-28,5169.0,18.94,21.6,606300,4.46,4.25,Gainer,,18.94
CLDX,2025-08-12,1999.5,18.94,23.8,1883200,5.77,3.28,Gainer,,18.94
AMRN,2024-02-29,286.9,-18.94,21.4,440650,7.41,2.56,Loser,,18.94
LONA,2024-01-02,52.6,18.93,28.9,139540,8.07,2.34,Gainer,,18.93
IMRX,2024-03-28,322.2,18.93,2.89,962800,23.45,0.81,Gainer,,18.93
NSRX,2025-12-19,56.3,18.93,7.58,6800,5.88,3.22,Gainer,,18.93
DERM,2025-05-15,271.7,18.93,7.1,384800,8.68,2.18,Gainer,,18.93
GYRE,2023-08-16,793.8,18.92,6.6,64507,7.47,2.53,Gainer,,18.92
DNA,2025-06-30,409.0,18.92,11.25,2797200,7.73,2.45,Gainer,,18.92
APGE,2025-10-08,4782.4,18.9,47.24,1163800,4.23,4.47,Gainer,,18.9
ABSI,2023-01-19,412.0,-18.9,2.36,835300,,,Loser,,18.9
MBOT,2024-01-02,161.9,-18.9,1.33,1018300,13.91,1.36,Loser,,18.9
ANVS,2023-10-31,71.0,-18.9,6.61,348700,15.06,1.25,Loser,,18.9
CNTX,2023-09-29,206.7,18.9,1.51,127400,10.85,1.74,Gainer,,18.9
REPL,2025-07-23,631.7,18.89,3.34,43887700,43.94,0.43,Gainer,,18.89
MIRA,2023-12-05,53.2,-18.89,2.92,180300,34.96,0.54,Loser,,18.89
GNLX,2024-04-22,133.3,-18.89,3.35,262800,14.16,1.33,Loser,,18.89
BGM,2025-05-28,222.7,-18.89,11.57,42200,8.09,2.33,Loser,,18.89
EQ,2025-12-10,110.8,18.89,1.07,1382500,10.68,1.77,Gainer,,18.89
VALN,2025-02-05,963.5,18.89,6.67,114000,5.43,3.48,Gainer,,18.89
CNTB,2024-04-05,138.1,18.89,2.14,204400,13.16,1.44,Gainer,,18.89
ORGO,2023-08-10,407.4,-18.88,2.75,3765500,11.46,1.65,Loser,,18.88
PROK,2025-06-18,673.9,-18.88,0.7,1279300,15.77,1.2,Loser,,18.88
CNTN,2023-02-13,200.4,18.87,708.75,18491,18.29,1.03,Gainer,,18.87
ONMD,2024-01-19,52.2,-18.87,0.43,120300,24.57,0.77,Loser,,18.87
EQ,2024-06-05,110.8,-18.87,0.86,1483700,16.78,1.12,Loser,,18.87
SGMO,2023-10-31,160.7,18.87,0.63,2425600,9.18,2.05,Gainer,,18.87
SCLX,2025-07-30,57.7,-18.87,12.94,386900,13.87,1.36,Loser,,18.87
RANI,2025-04-09,168.0,18.87,1.26,274900,10.7,1.76,Gainer,,18.87
LXEO,2025-04-17,524.0,18.86,2.71,608300,18.26,1.03,Gainer,,18.86
KYMR,2024-01-04,7307.9,18.86,27.22,1599400,6.75,2.79,Gainer,,18.86
PEPG,2025-03-04,427.6,-18.86,2.28,1500900,26.33,0.72,Loser,,18.86
IFRX,2025-04-29,62.3,18.85,1.45,581800,9.31,2.03,Gainer,,18.85
SCLX,2025-08-13,57.7,18.85,21.0,444500,11.02,1.71,Gainer,,18.85
CRVS,2023-05-30,1529.6,18.85,3.09,1805100,17.58,1.07,Gainer,,18.85
VTYX,2024-05-16,1002.3,18.85,4.98,1393700,10.04,1.88,Gainer,,18.85
RGNX,2025-05-06,457.6,-18.85,7.92,2093000,10.37,1.82,Loser,,18.85
TKNO,2024-04-17,138.1,-18.85,2.11,7400,10.44,1.81,Loser,,18.85
IMMX,2025-06-03,427.3,-18.85,2.11,1699500,12.8,1.47,Loser,,18.85
NKTX,2024-03-06,191.8,18.84,15.71,1077500,6.74,2.8,Gainer,,18.84
CPIX,2025-06-20,73.6,-18.84,4.35,207600,11.33,1.66,Loser,,18.84
RLMD,2025-11-12,334.4,18.84,3.91,1954800,9.22,2.04,Gainer,,18.84
VKTX,2024-03-07,3910.4,-18.84,74.0,17278800,15.78,1.19,Loser,,18.84
MAIA,2025-12-11,83.7,18.84,1.64,3470000,9.02,2.09,Gainer,,18.84
MBOT,2023-06-07,161.9,18.83,2.65,2197900,23.4,0.81,Gainer,,18.83
ARQT,2023-05-10,3303.6,-18.83,12.03,4134000,8.25,2.28,Loser,,18.83
CTKB,2024-03-01,572.8,18.83,9.15,1279100,6.58,2.86,Gainer,,18.83
MCRB,2024-11-19,79.1,18.83,13.76,220085,9.74,1.93,Gainer,,18.83
KOD,2025-01-15,1636.1,18.82,9.03,787200,10.35,1.82,Gainer,,18.82
PRLD,2023-11-02,173.5,18.82,2.21,3066700,11.89,1.58,Gainer,,18.82
PEPG,2025-10-27,427.6,18.82,5.43,2112600,7.85,2.4,Gainer,,18.82
CNTN,2025-08-27,200.4,-18.82,4.96,4239200,22.39,0.84,Loser,,18.82
SLDB,2025-04-21,483.8,18.82,3.03,3335600,11.33,1.66,Gainer,,18.82
CNTB,2023-06-16,138.1,18.81,1.2,169200,10.57,1.78,Gainer,,18.81
COYA,2025-10-14,103.8,18.81,7.2,1442500,6.04,3.11,Gainer,,18.81
PGEN,2025-04-09,1341.0,18.8,1.39,2405900,11.51,1.63,Gainer,,18.8
GALT,2025-09-11,192.1,18.8,5.94,1165700,5.38,3.5,Gainer,,18.8
EDAP,2023-11-15,163.4,18.8,4.93,195500,14.07,1.34,Gainer,,18.8
SCLX,2025-11-21,57.7,18.79,22.51,500800,11.44,1.64,Gainer,,18.79
ADAG,2024-05-14,139.5,18.79,2.65,420700,9.63,1.95,Gainer,,18.79
DWTX,2024-07-17,91.4,18.78,7.28,91744,10.14,1.85,Gainer,,18.78
ANNX,2023-09-15,834.7,18.78,2.53,1223100,7.33,2.56,Gainer,,18.78
TARA,2025-12-05,340.8,-18.78,5.58,6465000,13.63,1.38,Loser,,18.78
LYEL,2025-11-24,509.9,18.77,22.72,92800,7.05,2.66,Gainer,,18.77
PMN,2023-08-03,50.6,18.77,77.5,12844,34.56,0.54,Gainer,,18.77
ADMA,2024-11-01,3715.5,18.76,19.37,11737800,4.33,4.33,Gainer,,18.76
BIOA,2024-12-20,929.8,18.76,6.14,4663800,32.4,0.58,Gainer,,18.76
ELTX,2023-11-09,224.2,-18.76,5.89,12800,10.05,1.87,Loser,,18.76
TLSA,2024-06-24,184.5,18.75,0.95,424900,11.5,1.63,Gainer,,18.75
SCLX,2024-06-11,57.7,18.75,46.55,50689,9.29,2.02,Gainer,,18.75
COGT,2024-02-05,6305.7,18.75,5.7,3083700,6.23,3.01,Gainer,,18.75
KRRO,2025-07-23,114.2,18.75,16.85,290300,8.37,2.24,Gainer,,18.75
CNTB,2024-06-28,138.1,18.75,1.52,842200,13.62,1.38,Gainer,,18.75
TNXP,2024-11-20,178.6,18.75,19.0,6626768,9.02,2.08,Gainer,,18.75
TVGN,2024-10-11,53.2,18.75,0.38,25209100,12.09,1.55,Gainer,,18.75
ACET,2025-05-07,69.6,-18.74,7.84,39538,11.22,1.67,Loser,,18.74
CDNA,2023-03-06,998.5,18.73,10.65,5310200,16.17,1.16,Gainer,,18.73
PHAT,2025-04-11,979.8,18.73,4.88,1258200,14.5,1.29,Gainer,,18.73
CLLS,2023-01-09,390.3,18.73,3.36,266300,,,Gainer,,18.73
KRRO,2024-12-04,114.2,-18.73,38.61,262200,14.4,1.3,Loser,,18.73
VALN,2025-08-13,963.5,18.72,11.16,133000,4.85,3.86,Gainer,,18.72
PROK,2025-07-14,673.9,-18.72,3.69,24459100,25.41,0.74,Loser,,18.72
LONA,2024-03-11,52.6,-18.72,29.1,115000,11.56,1.62,Loser,,18.72
SLNO,2023-03-01,2098.5,18.72,2.41,102100,6.52,2.87,Gainer,,18.72
NRXP,2024-03-04,55.1,18.72,5.2,466830,10.55,1.77,Gainer,,18.72
ABVX,2025-03-10,9589.9,-18.71,6.43,1242200,8.77,2.13,Loser,,18.71
FULC,2023-11-09,558.1,-18.71,3.39,545900,10.24,1.83,Loser,,18.71
IFRX,2024-11-14,62.3,18.71,2.03,2077900,6.71,2.79,Gainer,,18.71
ZURA,2023-05-12,628.1,-18.71,6.04,583100,25.0,0.75,Loser,,18.71
BMEA,2023-12-04,96.9,18.71,19.8,3912100,9.3,2.01,Gainer,,18.71
NRXP,2023-06-06,55.1,-18.71,5.3,198240,18.72,1.0,Loser,,18.71
CHRS,2024-08-16,249.6,-18.71,1.26,5904200,12.05,1.55,Loser,,18.71
MBOT,2025-04-09,161.9,18.71,1.65,33404500,11.52,1.62,Gainer,,18.71
NERV,2024-01-08,285.6,18.71,7.36,72100,6.6,2.83,Gainer,,18.71
CLYM,2024-08-29,487.5,18.71,7.36,945500,6.59,2.84,Gainer,,18.71
CRVS,2023-05-11,1529.6,18.71,2.03,2217500,9.87,1.9,Gainer,,18.71
ESLA,2025-06-04,51.3,18.71,0.99,240300,9.12,2.05,Gainer,,18.71
TRDA,2023-02-14,456.0,-18.71,13.03,175600,10.57,1.77,Loser,,18.71
SYRE,2023-11-30,3378.0,18.7,18.66,121600,11.39,1.64,Gainer,,18.7
SLGL,2024-04-30,255.4,-18.7,7.13,4300,11.8,1.58,Loser,,18.7
EQ,2025-10-17,110.8,18.7,1.46,2794900,8.95,2.09,Gainer,,18.7
HUMA,2025-07-23,215.2,18.7,2.73,12065100,8.51,2.2,Gainer,,18.7
TSHA,2025-05-06,1240.9,-18.7,2.0,8488600,12.18,1.54,Loser,,18.7
PRTA,2023-10-16,466.7,18.69,52.32,2856400,5.81,3.22,Gainer,,18.69
MSLE,2023-10-30,256.9,-18.69,2.82,83,6.47,2.89,Loser,,18.69
SOPH,2025-01-13,305.3,18.69,3.43,92900,7.06,2.65,Gainer,,18.69
CRL,2025-05-07,8784.5,18.68,136.97,4234800,5.19,3.6,Gainer,,18.68
DERM,2023-09-06,271.7,18.68,2.51,2776900,7.96,2.35,Gainer,,18.68
GLUE,2025-10-10,1353.3,18.68,10.04,6195600,5.3,3.52,Gainer,,18.68
NRIX,2025-12-08,1642.4,18.68,21.47,6061800,6.46,2.89,Gainer,,18.68
SPRB,2024-01-25,58.8,18.68,17156.25,136,9.57,1.95,Gainer,,18.68
IOVA,2023-12-28,1532.3,18.67,8.58,18124700,9.59,1.95,Gainer,,18.67
IOVA,2023-12-27,1532.3,-18.67,7.23,31298300,10.5,1.78,Loser,,18.67
MDXG,2024-05-01,724.2,18.67,7.31,2337300,4.11,4.54,Gainer,,18.67
CRDL,2024-06-10,113.9,18.67,2.86,1821100,7.03,2.66,Gainer,,18.67
NTHI,2025-05-05,245.0,-18.66,4.36,61300,19.38,0.96,Loser,,18.66
GOSS,2025-10-24,98.3,18.66,2.48,7741800,7.12,2.62,Gainer,,18.66
PTCT,2024-12-02,5474.9,18.66,52.07,3542300,5.59,3.34,Gainer,,18.66
AVTX,2023-10-05,324.0,18.66,38.16,492803,21.92,0.85,Gainer,,18.66
BCRX,2024-05-15,2190.7,18.66,6.36,10487300,7.42,2.51,Gainer,,18.66
RGNX,2024-11-07,457.6,18.66,11.19,1737000,5.74,3.25,Gainer,,18.66
PACB,2023-03-31,507.2,18.65,11.58,11762700,6.07,3.07,Gainer,,18.65
ARQT,2023-10-20,3303.6,-18.65,2.46,18379000,23.08,0.81,Loser,,18.65
FBRX,2024-11-27,378.6,18.65,19.79,278500,13.56,1.38,Gainer,,18.65
ALT,2024-02-13,539.7,-18.65,8.46,13950400,10.99,1.7,Loser,,18.65
LXEO,2025-06-06,524.0,18.65,3.88,1931100,10.18,1.83,Gainer,,18.65
MSLE,2024-03-20,256.9,-18.65,4.34,700,8.58,2.17,Loser,,18.65
QTTB,2025-10-08,56.1,18.65,2.99,2768400,6.67,2.8,Gainer,,18.65
AVTX,2023-10-03,324.0,18.64,33.6,573802,31.38,0.59,Gainer,,18.64
RPID,2025-01-30,191.9,18.63,1.91,455000,10.69,1.74,Gainer,,18.63
AKBA,2023-07-10,347.6,18.63,1.21,2723300,6.69,2.78,Gainer,,18.63
AGIO,2025-12-24,1771.2,18.63,29.17,6310500,4.82,3.87,Gainer,,18.63
AGEN,2024-06-28,120.4,18.63,16.75,1521000,8.01,2.32,Gainer,,18.63
TNGX,2025-10-13,1500.3,18.63,8.47,3427800,6.98,2.67,Gainer,,18.63
BBOT,2025-12-05,802.3,18.63,13.69,549300,8.14,2.29,Gainer,,18.63
ALMS,2025-05-15,3702.1,18.63,5.35,1107500,12.47,1.49,Gainer,,18.63
TECX,2023-02-23,438.9,-18.63,15.72,128858,17.99,1.04,Loser,,18.63
HYFT,2024-08-12,52.8,-18.63,0.59,133200,11.69,1.59,Loser,,18.63
PYXS,2025-09-05,91.5,18.63,1.91,2231400,6.94,2.69,Gainer,,18.63
PTCT,2025-05-05,5474.9,-18.62,40.65,4201000,6.69,2.78,Loser,,18.62
SABS,2025-08-01,195.2,18.62,2.23,259300,27.72,0.67,Gainer,,18.62
FDMT,2024-07-22,551.9,18.61,17.08,4101900,14.04,1.33,Gainer,,18.61
CABA,2025-10-10,319.6,-18.6,2.32,14589400,13.26,1.4,Loser,,18.6
MSLE,2023-02-14,256.9,-18.6,3.36,2092,10.23,1.82,Loser,,18.6
MREO,2025-06-02,59.0,18.6,2.55,1573600,6.03,3.09,Gainer,,18.6
ONCY,2025-08-13,121.6,18.6,1.02,1363800,10.71,1.74,Gainer,,18.6
LPCN,2023-07-27,55.3,18.6,5.1,8853700,5.35,3.48,Gainer,,18.6
SGMO,2025-06-24,160.7,18.6,0.51,23985100,8.82,2.11,Gainer,,18.6
JBIO,2025-06-17,731.3,18.6,8.29,517700,9.11,2.04,Gainer,,18.6
IXHL,2024-10-02,50.6,-18.59,48.6,1033,7.39,2.52,Loser,,18.59
ALDX,2025-03-03,328.5,18.59,6.06,1407900,8.08,2.3,Gainer,,18.59
PRAX,2023-08-17,9341.1,18.58,20.1,421540,8.17,2.28,Gainer,,18.58
PGEN,2025-01-23,1341.0,18.58,1.34,4700000,11.25,1.65,Gainer,,18.58
TVTX,2025-10-31,2665.4,18.58,35.16,6250500,4.07,4.57,Gainer,,18.58
ACET,2024-01-29,69.6,18.58,48.0,484775,13.65,1.36,Gainer,,18.58
ALDX,2023-12-19,328.5,18.58,3.51,10765500,7.93,2.34,Gainer,,18.58
IFRX,2025-10-27,62.3,18.57,1.66,1958200,9.88,1.88,Gainer,,18.57
PLX,2024-11-18,231.6,18.57,1.66,1785800,6.02,3.08,Gainer,,18.57
FBIO,2023-12-18,106.1,-18.57,2.5,862600,17.26,1.08,Loser,,18.57
HYFT,2025-09-02,52.8,-18.57,1.93,3081400,18.25,1.02,Loser,,18.57
CHRS,2025-01-03,249.6,18.57,1.66,3318100,9.27,2.0,Gainer,,18.57
BLTE,2023-08-17,7139.0,18.57,26.31,179200,8.48,2.19,Gainer,,18.57
IMUX,2023-06-29,122.7,18.56,2.3,4727000,6.66,2.79,Gainer,,18.56
OSTX,2025-06-09,51.8,18.56,1.98,1099400,8.62,2.15,Gainer,,18.56
IMDX,2023-11-15,172.4,18.56,3.96,52500,8.58,2.16,Gainer,,18.56
ONMD,2024-03-01,52.2,-18.55,0.8,924200,32.44,0.57,Loser,,18.55
ACLX,2023-11-02,6579.7,18.55,40.77,2684900,5.89,3.15,Gainer,,18.55
GRAL,2025-05-15,2075.0,18.55,38.99,2566000,11.41,1.63,Gainer,,18.55
ATAI,2025-06-23,1318.5,-18.55,2.02,4709200,10.04,1.85,Loser,,18.55
TENX,2023-11-14,74.9,-18.55,40.4,899640,17.03,1.09,Loser,,18.55
HURA,2023-08-29,94.3,18.55,172.2,1400,7.75,2.39,Gainer,,18.55
ALLO,2025-10-10,624.7,-18.54,1.23,7231000,7.78,2.38,Loser,,18.54
BMEA,2023-12-07,96.9,-18.54,15.03,3768600,16.1,1.15,Loser,,18.54
MSLE,2024-01-17,256.9,18.53,4.84,808,2.14,8.64,Gainer,,18.53
HRMY,2024-10-30,1643.8,-18.53,33.8,2887400,5.27,3.52,Loser,,18.53
ACHV,2025-07-14,242.7,18.53,2.75,7222200,11.01,1.68,Gainer,,18.53
OCS,2023-05-08,1700.1,-18.53,10.42,28200,9.9,1.87,Loser,,18.53
GYRE,2024-04-11,793.8,18.52,16.45,120400,9.04,2.05,Gainer,,18.52
HELP,2023-07-03,366.7,18.52,17.02,109087,7.62,2.43,Gainer,,18.52
EDAP,2025-05-15,163.4,-18.52,1.76,223900,9.58,1.93,Loser,,18.52
MCRB,2025-07-30,79.1,18.52,14.4,125000,10.95,1.69,Gainer,,18.52
ZURA,2025-03-14,628.1,18.52,1.28,389100,10.27,1.8,Gainer,,18.52
AGL,2025-01-13,244.3,18.52,2.88,7788200,6.5,2.85,Gainer,,18.52
