ticker,event_date,v_actual_date,event_type,move_pct,atr_pct,normalized_move,close,market_cap_m,nct_id,drug_name,indication,ct_conditions,ct_phase,ct_enrollment,ct_status,ct_sponsor,ct_official_title,ct_allocation,ct_primary_completion,catalyst_type,v_is_material,data_tier,match_type,days_offset,move_class_abs,stock_movement_atr_normalized,move_class_norm,target_large_move
ABBV,2021-11-30,2021-11-30,Loser,-1.38,,,98.62,,NCT00660673,Levodopa-Carbidopa Intestinal Gel (LCIG),Advanced Parkinson's Disease,Advanced Parkinson's Disease,PHASE3,262,COMPLETED,AbbVie,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
NRC,2021-12-01,2021-12-01,Gainer,4.44,,,37.44,303.8,NCT06239389,Thalidomide 100mg,Beta-Thalassemia,Beta-Thalassemia,PHASE2,24,COMPLETED,"National Institute of Blood and Marrow Transplant (NIBMT), Pakistan",,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
ANVS,2021-12-01,2021-12-01,Loser,-10.22,14.83,0.69,21.6,71.0,NCT02925650,Posiphen,Alzheimer's Disease,Alzheimer's Disease,PHASE1/PHASE2,18,COMPLETED,Annovis Bio Inc.,"A Multicenter, Randomized, Double-Blind, Placebo-Controlled, Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics (PK) and Pharmacodynamic (PD) Effects of Posiphen® in Subjects With Early Alzheimer's Disease (AD)",RANDOMIZED,2021-12-10,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,9,High,0.689,Noise,0
GLUE,2021-12-01,2021-12-01,Loser,-10.21,12.6,0.81,17.41,1353.3,NCT03883828,Chlorhexidine gluconate solution,Radiation Dermatitis,Radiation Dermatitis,PHASE2/PHASE3,80,COMPLETED,Montefiore Medical Center,Bacterial Decolonization to Prevent Radiation Dermatitis: A Randomized Controlled Trial and Quality of Life Assessment,RANDOMIZED,2021-12-02,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,1,High,0.81,Noise,0
BNTX,2021-12-01,2021-12-01,Loser,-4.91,,,330.11,,NCT04816669,BNT162b2,SARS-CoV-2 Infection; COVID-19,SARS-CoV-2 Infection; COVID-19,PHASE3,629,COMPLETED,BioNTech SE,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
NVAX,2021-12-02,2021-12-02,Loser,-15.93,10.61,1.5,161.97,1647.7,NCT04533399,SARS-CoV-2 rS/Matrix-M1 Adjuvant,SARS-CoV-2 Infection; COVID-19,SARS-CoV-2 Infection; COVID-19,PHASE2,4422,COMPLETED,Novavax,"A Phase 2A/B, Randomized, Observer-blinded, Placebo-controlled Study to Evaluate the Efficacy, Immunogenicity, and Safety of a SARS-CoV-2 Recombinant Spike Protein Nanoparticle Vaccine (SARS-CoV-2 rS) With Matrix-M1™ Adjuvant in South African Adult Subjects Living Without HIV; and Safety and Immunogenicity in Adults Living With HIV",RANDOMIZED,2021-12-07,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,5,High,1.501,Low,0
SNY,2021-12-03,2021-12-03,Loser,-1.3,,,40.1,,NCT03347422,sutimlimab (BIVV009),Cold Agglutinin Disease,Cold Agglutinin Disease,PHASE3,42,COMPLETED,"Bioverativ, a Sanofi company",,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
NRC,2021-12-03,2021-12-03,Loser,-0.47,,,37.59,303.8,NCT03707977,ART,HIV Infection,HIV Infection,PHASE1/PHASE2,30,COMPLETED,National Institute of Allergy and Infectious Diseases (NIAID),,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
NVAX,2021-12-06,2021-12-06,Loser,-11.6,11.48,1.01,141.86,1647.7,NCT04533399,SARS-CoV-2 rS/Matrix-M1 Adjuvant,SARS-CoV-2 Infection; COVID-19,SARS-CoV-2 Infection; COVID-19,PHASE2,4422,COMPLETED,Novavax,"A Phase 2A/B, Randomized, Observer-blinded, Placebo-controlled Study to Evaluate the Efficacy, Immunogenicity, and Safety of a SARS-CoV-2 Recombinant Spike Protein Nanoparticle Vaccine (SARS-CoV-2 rS) With Matrix-M1™ Adjuvant in South African Adult Subjects Living Without HIV; and Safety and Immunogenicity in Adults Living With HIV",RANDOMIZED,2021-12-07,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,1,High,1.01,Noise,0
RPID,2021-12-06,2021-12-06,Loser,-15.55,15.0,1.04,9.94,191.9,NCT03580473,SATURNO II association,Ocular Inflammation; Cataract,Ocular Inflammation; Cataract,PHASE2,118,COMPLETED,EMS,"Phase II, National, Multicenter, Randomized, Double Blind Clinical Trial, to Evaluate the Efficacy and Safety of Saturno IIB Association on the Control of Ocular Inflammation Post-phacoemulsification",RANDOMIZED,2021-11-30,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,6,High,1.037,Noise,0
ANVS,2021-12-07,2021-12-07,Gainer,12.06,10.94,1.1,23.5,71.0,NCT02925650,Posiphen,Alzheimer's Disease,Alzheimer's Disease,PHASE1/PHASE2,18,COMPLETED,Annovis Bio Inc.,"A Multicenter, Randomized, Double-Blind, Placebo-Controlled, Ascending Dose Study to Evaluate the Safety, Tolerability, Pharmacokinetics (PK) and Pharmacodynamic (PD) Effects of Posiphen® in Subjects With Early Alzheimer's Disease (AD)",RANDOMIZED,2021-12-10,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,3,High,1.102,Noise,0
NVAX,2021-12-07,2021-12-07,Gainer,28.89,9.67,2.99,182.85,1647.7,NCT04533399,SARS-CoV-2 rS/Matrix-M1 Adjuvant,SARS-CoV-2 Infection; COVID-19,SARS-CoV-2 Infection; COVID-19,PHASE2,4422,COMPLETED,Novavax,"A Phase 2A/B, Randomized, Observer-blinded, Placebo-controlled Study to Evaluate the Efficacy, Immunogenicity, and Safety of a SARS-CoV-2 Recombinant Spike Protein Nanoparticle Vaccine (SARS-CoV-2 rS) With Matrix-M1™ Adjuvant in South African Adult Subjects Living Without HIV; and Safety and Immunogenicity in Adults Living With HIV",RANDOMIZED,2021-12-07,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,0,Extreme,2.988,Low,0
ABBV,2021-12-07,2021-12-07,Gainer,0.13,,,103.95,,NCT04837482,AGN-190584,Presbyopia,Presbyopia,PHASE3,43,COMPLETED,AbbVie,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
PFE,2021-12-08,2021-12-08,Loser,-0.62,,,41.16,,NCT04887948,20-valent pneumococcal conjugate vaccine (20vPnC),Pneumococcal Disease; COVID-19; SARS-CoV-2 Infection,Pneumococcal Disease; COVID-19; SARS-CoV-2 Infection,PHASE3,570,COMPLETED,Pfizer,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
PFE,2021-12-09,2021-12-09,Gainer,1.32,,,41.71,,NCT04408794,Zavegepant (BHV-3500),Acute Migraine,Acute Migraine,PHASE2/PHASE3,974,COMPLETED,Pfizer,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
PFE,2021-12-09,2021-12-09,Gainer,1.32,,,41.71,,NCT04960202,PF-07321332,COVID-19,COVID-19,PHASE2/PHASE3,2091,COMPLETED,Pfizer,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
HRTX,2021-12-09,2021-12-09,Gainer,11.38,7.06,1.61,9.3,218.2,NCT03955211,HTX-011,Analgesia,Analgesia,PHASE2,25,COMPLETED,Heron Therapeutics,A Phase 2 Open-Label Study of the Pharmacokinetics (PK) and Safety of HTX-011 Administered Postpartum to Women Undergoing a Planned Caesarean Section,NON_RANDOMIZED,2021-12-03,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,6,High,1.612,Low,0
SOPH,2021-12-10,2021-12-10,Loser,-7.7,,,12.35,305.3,NCT04111965,Nanodrop®,Dry Eye,Dry Eye,PHASE1/PHASE2,126,COMPLETED,Laboratorios Sophia S.A de C.V.,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Medium,,,0
NRC,2021-12-14,2021-12-14,Loser,-2.02,,,37.31,303.8,NCT03760458,Abacavir (ABC)/Dolutegravir (DTG)/Lamivudine (3TC) Dispersible Tablets,HIV Infections,HIV Infections,PHASE1/PHASE2,57,COMPLETED,National Institute of Allergy and Infectious Diseases (NIAID),,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
NRC,2021-12-14,2021-12-14,Loser,-2.02,,,37.31,303.8,NCT01773707,CTLA4-Ig (Abatacept),Abnormal Glucose Tolerance; Type 1 Diabetes,Abnormal Glucose Tolerance; Type 1 Diabetes,PHASE2,212,COMPLETED,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
PHAT,2021-12-16,2021-12-16,Loser,-5.7,,,18.03,979.8,NCT04799158,Vonoprazan,Non-Erosive Gastro-Esophageal Reflux Disease; Heartburn,Non-Erosive Gastro-Esophageal Reflux Disease; Heartburn,PHASE2,458,COMPLETED,"Phathom Pharmaceuticals, Inc.",,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Medium,,,0
NVS,2021-12-17,2021-12-17,Loser,-0.2,,,71.24,,NCT03060577,Inclisiran,Atherosclerotic Cardiovascular Disease; Symptomatic Atherosclerosis; Type2 Diabetes; Familial Hypercholesterolemia,Atherosclerotic Cardiovascular Disease; Symptomatic Atherosclerosis; Type2 Diabetes; Familial Hypercholesterolemia,PHASE2,382,COMPLETED,Novartis Pharmaceuticals,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
NVAX,2021-12-17,2021-12-17,Gainer,11.49,9.11,1.26,217.32,1647.7,NCT04961541,ICC Vaccine,SARS-CoV Infection; Covid19,SARS-CoV Infection; Covid19,PHASE1/PHASE2,637,COMPLETED,Novavax,"A Phase 1/2, Randomized, Observer-Blinded Study to Evaluate the Safety and Immunogenicity of a Quadrivalent Hemagglutinin Nanoparticle Influenza and SARS-CoV-2 rS Nanoparticle Combination Vaccine With Matrix M1™ Adjuvant in Healthy Participants ≥ 50 to ≤ 70 Years of Age",RANDOMIZED,2021-12-22,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,5,High,1.261,Noise,0
PFE,2021-12-21,2021-12-21,Loser,-3.39,,,47.21,,NCT03090191,Clostridium difficile vaccine,Clostridium Difficile Infection,Clostridium Difficile Infection,PHASE3,17535,COMPLETED,Pfizer,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
MRK,2021-12-21,2021-12-21,Loser,-1.14,,,66.3,,NCT03738150,Sotatercept,Pulmonary Arterial Hypertension,Pulmonary Arterial Hypertension,PHASE2,21,COMPLETED,"Acceleron Pharma, Inc., a wholly-owned subsidiary of Merck & Co., Inc., Rahway, NJ USA",,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
ABBV,2021-12-22,2021-12-22,Gainer,1.62,,,112.96,,NCT02141282,Venetoclax,Chronic Lymphocytic Leukemia,Chronic Lymphocytic Leukemia,PHASE2,127,COMPLETED,AbbVie,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
ACHV,2021-12-23,2021-12-23,Gainer,2.88,,,7.87,242.7,NCT04576949,Cytisinicline,Smoking Cessation,Smoking Cessation,PHASE3,810,COMPLETED,Achieve Life Sciences,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
AMGN,2021-12-27,2021-12-27,Gainer,0.62,,,196.96,,NCT04270760,Olpasiran,Cardiovascular Disease,Cardiovascular Disease,PHASE2,281,COMPLETED,Amgen,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
NVAX,2021-12-27,2021-12-27,Loser,-10.97,13.67,0.8,157.8,1647.7,NCT04961541,ICC Vaccine,SARS-CoV Infection; Covid19,SARS-CoV Infection; Covid19,PHASE1/PHASE2,637,COMPLETED,Novavax,"A Phase 1/2, Randomized, Observer-Blinded Study to Evaluate the Safety and Immunogenicity of a Quadrivalent Hemagglutinin Nanoparticle Influenza and SARS-CoV-2 rS Nanoparticle Combination Vaccine With Matrix M1™ Adjuvant in Healthy Participants ≥ 50 to ≤ 70 Years of Age",RANDOMIZED,2021-12-22,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,5,High,0.802,Noise,0
ABBV,2021-12-29,2021-12-29,Gainer,0.72,,,115.8,,NCT02980731,Venetoclax,Chronic Lymphocytic Leukemia (CLL),Chronic Lymphocytic Leukemia (CLL),PHASE3,210,COMPLETED,AbbVie,,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
NRC,2021-12-30,2021-12-30,Loser,-0.69,,,37.59,303.8,NCT04811664,Moderna COVID-19 Vaccine,SARS-CoV-2 Infection,SARS-CoV-2 Infection,PHASE3,1923,COMPLETED,National Institute of Allergy and Infectious Diseases (NIAID),,,,Clinical Data,True,ctgov_completion,ctgov_neg_sample,0,Low,,,0
ARDX,2021-12-30,2021-12-30,Gainer,10.78,18.94,0.57,1.13,1591.5,NCT04780841,RDX013,Hyperkalemia,Hyperkalemia,PHASE2,109,COMPLETED,Ardelyx,"A Two-Part Proof-of-Concept Study: An Open-Label Dose-Ranging Phase (Part A) Followed by a Randomized, Single-Blind, Placebo-Controlled Phase (Part B) Evaluating the Safety and Efficacy of RDX013 for the Treatment of Hyperkalemia",RANDOMIZED,2021-12-28,Clinical Data,True,ctgov_crossmatch,ctgov_cross_match,2,High,0.569,Noise,0
