ticker,event_date,move_pct,atr_pct,normalized_move,event_type,market_cap_m,match_type,catalyst_type
MDXG,2018-11-19,54.9,14.46,3.8,Gainer,724.2,unmatched,
QTRX,2022-08-09,-54.76,21.36,2.56,Loser,306.0,unmatched,
NGNE,2019-12-09,54.68,9.52,5.75,Gainer,363.9,unmatched,
MYGN,2019-08-01,54.46,4.3,12.67,Gainer,429.7,unmatched,
VANI,2020-12-01,54.32,9.21,5.9,Gainer,99.9,unmatched,
CNTB,2022-03-18,54.21,8.97,6.05,Gainer,138.1,unmatched,
ARCT,2020-12-29,-54.17,37.58,1.44,Loser,233.8,unmatched,
ONCY,2019-12-26,54.1,7.52,7.2,Gainer,121.6,unmatched,
ALT,2018-10-05,54.04,57.69,0.94,Gainer,539.7,unmatched,
FULC,2020-03-13,53.99,17.43,3.1,Gainer,558.1,unmatched,
MNOV,2021-03-10,53.87,5.64,9.56,Gainer,71.3,unmatched,
CRBP,2018-09-20,53.62,5.89,9.1,Gainer,150.4,unmatched,
KALA,2022-12-30,53.58,7.44,7.2,Gainer,346.3,unmatched,
IOVA,2022-05-27,-53.57,21.83,2.45,Loser,1532.3,unmatched,
DNTH,2022-12-20,-53.01,47.18,1.12,Loser,2385.5,unmatched,
SGMO,2020-12-10,52.98,4.45,11.9,Gainer,160.7,unmatched,
BCRX,2019-05-21,-52.91,17.77,2.98,Loser,2190.7,unmatched,
WVE,2020-03-17,52.8,8.84,5.97,Gainer,2587.6,unmatched,
SLS,2020-12-11,-52.6,18.53,2.84,Loser,839.5,unmatched,
RZLT,2022-03-18,52.42,10.04,5.22,Gainer,307.2,unmatched,
VTVT,2020-02-10,52.38,10.38,5.04,Gainer,150.3,unmatched,
GRCE,2021-12-22,52.25,7.28,7.18,Gainer,66.4,unmatched,
ALT,2020-07-08,52.19,9.28,5.62,Gainer,539.7,unmatched,
BNTC,2018-07-09,51.93,9.63,5.39,Gainer,373.4,unmatched,
IMMP,2020-03-25,-51.89,35.0,1.48,Loser,412.1,unmatched,
IMUX,2022-10-11,51.77,6.44,8.04,Gainer,122.7,unmatched,
MSLE,2020-12-04,51.72,3.98,13.0,Gainer,256.9,unmatched,
DTIL,2019-12-09,-51.68,21.94,2.36,Loser,101.1,unmatched,
IMNM,2021-02-24,51.67,14.12,3.66,Gainer,2411.9,unmatched,
NRXP,2022-07-29,51.63,7.67,6.73,Gainer,55.1,unmatched,
SLDB,2020-12-11,51.62,5.47,9.44,Gainer,483.8,unmatched,
ELDN,2020-06-01,-51.57,32.45,1.59,Loser,208.6,unmatched,
TECX,2018-10-01,-51.55,19.29,2.67,Loser,438.9,unmatched,
OCGN,2018-10-04,51.52,10.93,4.72,Gainer,595.7,unmatched,
RLMD,2019-10-21,51.44,10.23,5.03,Gainer,334.4,unmatched,
MESO,2020-08-14,51.4,8.38,6.13,Gainer,2103.1,unmatched,
AXSM,2022-06-27,51.39,7.69,6.68,Gainer,8383.5,unmatched,
DBVT,2021-01-15,51.34,6.14,8.36,Gainer,1153.6,unmatched,
SYRE,2022-06-02,-51.33,24.1,2.13,Loser,3378.0,unmatched,
SRPT,2021-01-08,-51.29,13.35,3.84,Loser,1756.2,unmatched,
VANI,2020-03-30,-51.26,46.37,1.11,Loser,99.9,unmatched,
CPIX,2021-12-06,51.2,8.58,5.97,Gainer,73.6,unmatched,
AMLX,2022-09-08,51.01,10.07,5.06,Gainer,1666.0,unmatched,
CELC,2021-04-09,50.94,5.62,9.07,Gainer,5169.0,unmatched,
ALDX,2021-12-21,-50.91,19.86,2.56,Loser,328.5,unmatched,
IRON,2022-12-30,-50.89,22.47,2.26,Loser,2514.9,unmatched,
LAB,2019-11-06,-50.88,14.34,3.55,Loser,434.6,unmatched,
OMER,2020-08-10,50.88,5.36,9.49,Gainer,854.4,unmatched,
TARA,2019-05-22,50.85,8.0,6.35,Gainer,340.8,unmatched,
BNTC,2019-09-17,50.82,8.77,5.79,Gainer,373.4,unmatched,
CABA,2022-10-20,50.77,6.33,8.02,Gainer,319.6,unmatched,
OCGN,2019-01-31,50.72,15.72,3.23,Gainer,595.7,unmatched,
NRXP,2021-07-23,50.58,9.88,5.12,Gainer,55.1,unmatched,
CCCC,2022-04-08,-50.57,19.48,2.6,Loser,261.7,unmatched,
VRDN,2020-01-27,50.52,10.79,4.68,Gainer,2804.1,unmatched,
LAB,2020-05-01,50.45,10.49,4.81,Gainer,434.6,unmatched,
FENC,2021-11-29,-50.41,12.7,3.97,Loser,290.0,unmatched,
ALT,2019-03-07,50.33,6.93,7.26,Gainer,539.7,unmatched,
RANI,2021-08-11,50.29,,,Gainer,168.0,unmatched,
NTLA,2021-06-28,50.21,5.92,8.48,Gainer,1596.1,unmatched,
PALI,2020-05-21,50.0,12.11,4.13,Gainer,264.1,unmatched,
IFRX,2020-04-01,50.0,10.24,4.88,Gainer,62.3,unmatched,
RZLT,2020-06-11,50.0,12.3,4.07,Gainer,307.2,unmatched,
PMN,2018-01-22,50.0,,,Gainer,50.6,unmatched,
SLS,2019-11-05,50.0,5.24,9.55,Gainer,839.5,unmatched,
ATHE,2019-01-02,50.0,9.09,5.5,Gainer,62.4,unmatched,
NRXP,2021-11-26,50.0,14.41,3.47,Gainer,55.1,unmatched,
PTGX,2022-04-26,-49.95,21.28,2.35,Loser,5756.4,unmatched,
ALT,2018-09-28,-49.89,95.36,0.52,Loser,539.7,unmatched,
KZIA,2020-08-07,49.88,9.52,5.24,Gainer,95.8,unmatched,
NRXP,2021-01-28,49.83,10.1,4.93,Gainer,55.1,unmatched,
HURA,2019-06-03,-49.75,34.2,1.45,Loser,94.3,unmatched,
MREO,2020-06-02,49.61,8.37,5.93,Gainer,59.0,unmatched,
OCGN,2019-01-03,49.59,39.32,1.26,Gainer,595.7,unmatched,
ANIP,2021-11-01,49.52,4.76,10.41,Gainer,1659.7,unmatched,
ACET,2018-07-25,49.5,8.84,5.6,Gainer,69.6,unmatched,
WVE,2019-12-30,-49.46,39.03,1.27,Loser,2587.6,unmatched,
VRDN,2019-08-19,49.45,18.41,2.69,Gainer,2804.1,unmatched,
VRDN,2022-08-15,49.36,5.83,8.47,Gainer,2804.1,unmatched,
TLSA,2021-01-20,49.21,9.34,5.27,Gainer,184.5,unmatched,
KOD,2019-12-04,49.21,8.6,5.72,Gainer,1636.1,unmatched,
BYSI,2022-12-16,49.02,6.76,7.26,Gainer,55.5,unmatched,
SAVA,2021-11-04,48.96,8.47,5.78,Gainer,110.1,unmatched,
KURA,2020-04-28,48.94,5.94,8.24,Gainer,759.7,unmatched,
VSTM,2020-04-27,-48.91,20.14,2.43,Loser,430.8,unmatched,
DRUG,2022-08-24,48.87,27.75,1.76,Gainer,820.4,unmatched,
TNXP,2020-02-06,-48.82,26.44,1.85,Loser,178.6,unmatched,
XERS,2020-06-25,-48.78,23.0,2.12,Loser,1015.5,unmatched,
SLNO,2021-03-08,-48.7,20.25,2.4,Loser,2098.5,unmatched,
DBVT,2021-12-21,-48.52,14.47,3.35,Loser,1153.6,unmatched,
QIPT,2018-09-17,-48.47,19.34,2.51,Loser,161.4,unmatched,
RAPT,2019-11-07,48.47,,,Gainer,1679.1,unmatched,
IBIO,2022-09-16,48.39,9.46,5.12,Gainer,97.4,unmatched,
QIPT,2018-05-22,48.33,7.31,6.61,Gainer,161.4,unmatched,
TRVI,2020-03-16,48.32,17.56,2.75,Gainer,1528.5,unmatched,
SAVA,2018-08-06,-48.13,16.3,2.95,Loser,110.1,unmatched,
CRDF,2018-06-08,-48.02,34.02,1.41,Loser,130.7,unmatched,
FULC,2020-08-11,-48.01,16.03,3.0,Loser,558.1,unmatched,
PBYI,2018-11-02,-48.01,17.64,2.72,Loser,287.2,unmatched,
ENLV,2020-10-01,47.98,6.92,6.93,Gainer,273.0,unmatched,
MBOT,2020-04-24,47.91,8.05,5.95,Gainer,161.9,unmatched,
RLMD,2022-12-08,-47.84,22.96,2.08,Loser,334.4,unmatched,
NERV,2022-08-22,47.83,15.08,3.17,Gainer,285.6,unmatched,
MSLE,2018-03-28,47.83,3.97,12.05,Gainer,256.9,unmatched,
SAVA,2018-08-16,-47.72,29.13,1.64,Loser,110.1,unmatched,
BHVN,2022-10-05,47.59,,,Gainer,1528.6,unmatched,
NRXP,2022-06-02,47.55,23.13,2.06,Gainer,55.1,unmatched,
PMN,2018-01-29,47.5,,,Gainer,50.6,unmatched,
IDYA,2019-11-13,47.44,7.33,6.47,Gainer,2827.6,unmatched,
IBIO,2019-12-04,47.37,10.36,4.57,Gainer,97.4,unmatched,
IRD,2019-08-07,-47.26,14.67,3.22,Loser,286.9,unmatched,
EQ,2020-07-14,-47.25,14.81,3.19,Loser,110.8,unmatched,
PHAT,2019-12-26,47.21,10.11,4.67,Gainer,979.8,unmatched,
IPHA,2021-09-03,47.13,7.05,6.69,Gainer,160.7,unmatched,
KZIA,2022-08-01,-47.11,21.82,2.16,Loser,95.8,unmatched,
MBOT,2019-01-08,47.09,10.04,4.69,Gainer,161.9,unmatched,
VANI,2020-04-14,47.06,28.41,1.66,Gainer,99.9,unmatched,
PTGX,2019-12-03,-47.01,23.26,2.02,Loser,5756.4,unmatched,
DMAC,2018-12-07,-47.01,20.19,2.33,Loser,414.0,unmatched,
RZLT,2019-07-30,-47.0,28.18,1.67,Loser,307.2,unmatched,
NBTX,2022-08-01,46.98,9.0,5.22,Gainer,1502.0,unmatched,
ALT,2018-09-24,-46.93,27.35,1.72,Loser,539.7,unmatched,
MSLE,2022-06-17,-46.92,4.42,10.62,Loser,256.9,unmatched,
TENX,2022-06-24,-46.92,25.5,1.84,Loser,74.9,unmatched,
ELVN,2022-10-14,46.9,5.17,9.06,Gainer,1762.0,unmatched,
REPL,2020-10-14,46.82,6.59,7.1,Gainer,631.7,unmatched,
IMUX,2022-06-02,-46.78,22.94,2.04,Loser,122.7,unmatched,
RZLT,2019-04-15,-46.78,10.47,4.47,Loser,307.2,unmatched,
WHWK,2020-12-14,-46.67,19.75,2.36,Loser,165.4,unmatched,
RZLT,2019-11-26,46.67,10.57,4.42,Gainer,307.2,unmatched,
MESO,2020-04-06,46.67,14.15,3.3,Gainer,2103.1,unmatched,
ABUS,2020-03-27,-46.46,31.36,1.48,Loser,896.2,unmatched,
PMN,2018-03-06,46.43,10.0,4.64,Gainer,50.6,unmatched,
TENX,2018-04-04,46.43,12.73,3.65,Gainer,74.9,unmatched,
SLDB,2018-06-19,46.36,6.8,6.82,Gainer,483.8,unmatched,
RZLT,2019-04-12,46.31,3.43,13.5,Gainer,307.2,unmatched,
IBIO,2019-12-03,46.15,12.37,3.73,Gainer,97.4,unmatched,
ASRT,2020-02-07,46.15,7.63,6.05,Gainer,74.8,unmatched,
MSLE,2021-08-25,46.15,4.98,9.27,Gainer,256.9,unmatched,
ALLO,2021-10-08,-46.14,12.04,3.83,Loser,624.7,unmatched,
RAPT,2020-11-16,-46.14,19.38,2.38,Loser,1679.1,unmatched,
VSTM,2020-02-28,46.07,7.24,6.36,Gainer,430.8,unmatched,
DRUG,2022-08-25,45.96,20.8,2.21,Gainer,820.4,unmatched,
LPCN,2018-01-11,-45.95,,,Loser,55.3,unmatched,
ASRT,2019-08-09,-45.91,18.82,2.44,Loser,74.8,unmatched,
SPRO,2020-09-08,45.87,7.86,5.84,Gainer,122.3,unmatched,
ABUS,2020-03-19,45.83,21.46,2.14,Gainer,896.2,unmatched,
RZLT,2019-05-17,-45.73,15.65,2.92,Loser,307.2,unmatched,
TERN,2022-08-15,45.7,8.79,5.2,Gainer,4581.3,unmatched,
PMN,2022-07-08,45.67,6.29,7.26,Gainer,50.6,unmatched,
COEP,2022-10-31,-45.61,18.77,2.43,Loser,69.3,unmatched,
ADMA,2018-12-20,-45.61,18.33,2.49,Loser,3715.5,unmatched,
PRTA,2021-02-12,45.54,6.12,7.44,Gainer,466.7,unmatched,
TNXP,2022-07-25,45.38,8.27,5.49,Gainer,178.6,unmatched,
ARCT,2020-11-09,-45.38,15.45,2.94,Loser,233.8,unmatched,
OGI,2020-01-15,45.37,7.34,6.18,Gainer,193.6,unmatched,
ACAD,2021-03-09,-45.35,13.43,3.38,Loser,4155.1,unmatched,
NRXP,2021-07-19,45.31,12.68,3.57,Gainer,55.1,unmatched,
LQDA,2022-07-19,45.31,7.01,6.46,Gainer,2698.6,unmatched,
RNAC,2019-12-19,45.21,6.33,7.15,Gainer,197.4,unmatched,
TENX,2022-11-15,45.16,19.59,2.31,Gainer,74.9,unmatched,
VALN,2022-01-19,45.01,8.21,5.48,Gainer,963.5,unmatched,
EQ,2020-11-11,44.83,13.49,3.32,Gainer,110.8,unmatched,
AMRX,2019-12-12,44.83,6.89,6.51,Gainer,4341.4,unmatched,
ORGO,2019-01-18,-44.82,96.36,0.47,Loser,407.4,unmatched,
ENTX,2021-06-23,44.77,8.05,5.56,Gainer,63.7,unmatched,
OCGN,2019-12-30,44.75,8.45,5.3,Gainer,595.7,unmatched,
LAB,2020-03-18,-44.74,26.67,1.68,Loser,434.6,unmatched,
SRRK,2020-10-28,44.67,5.53,8.08,Gainer,4515.9,unmatched,
IDYA,2020-06-17,44.63,9.19,4.86,Gainer,2827.6,unmatched,
SABS,2022-03-31,44.62,8.71,5.12,Gainer,195.2,unmatched,
WHWK,2020-05-28,44.5,9.95,4.47,Gainer,165.4,unmatched,
TGTX,2018-09-25,-44.32,15.43,2.87,Loser,4777.1,unmatched,
VCEL,2018-11-06,44.28,6.23,7.11,Gainer,1804.5,unmatched,
INDV,2020-07-24,44.23,7.62,5.8,Gainer,4090.8,unmatched,
MIRM,2019-12-18,44.09,8.1,5.44,Gainer,5526.3,unmatched,
MBOT,2019-09-06,44.08,6.63,6.65,Gainer,161.9,unmatched,
ABUS,2021-12-01,44.06,7.47,5.9,Gainer,896.2,unmatched,
COEP,2022-10-28,43.98,7.85,5.6,Gainer,69.3,unmatched,
MNOV,2021-11-23,43.97,5.31,8.29,Gainer,71.3,unmatched,
SLS,2022-11-14,-43.96,27.96,1.57,Loser,839.5,unmatched,
RAPT,2019-11-25,43.83,,,Gainer,1679.1,unmatched,
AVXL,2021-02-04,43.64,9.9,4.41,Gainer,410.5,unmatched,
AVXL,2018-07-03,43.61,10.13,4.31,Gainer,410.5,unmatched,
ENLV,2019-10-03,-43.56,30.02,1.45,Loser,273.0,unmatched,
CRDF,2019-08-19,43.54,7.03,6.19,Gainer,130.7,unmatched,
IBIO,2020-07-15,43.53,9.8,4.44,Gainer,97.4,unmatched,
KPTI,2019-02-22,-43.48,14.06,3.09,Loser,172.6,unmatched,
LQDA,2019-12-26,43.47,10.48,4.15,Gainer,2698.6,unmatched,
IDYA,2020-06-16,43.46,10.94,3.97,Gainer,2827.6,unmatched,
IFRX,2020-03-02,43.4,8.06,5.38,Gainer,62.3,unmatched,
QIPT,2018-03-29,43.4,5.64,7.69,Gainer,161.4,unmatched,
SIGA,2022-05-20,43.35,4.58,9.47,Gainer,463.3,unmatched,
SLDB,2019-08-16,43.25,8.86,4.88,Gainer,483.8,unmatched,
YI,2021-02-10,43.24,7.54,5.74,Gainer,68.6,unmatched,
IBIO,2019-10-25,-43.24,35.71,1.21,Loser,97.4,unmatched,
VTVT,2018-04-17,43.2,38.41,1.12,Gainer,150.3,unmatched,
WHWK,2021-05-17,43.1,6.46,6.67,Gainer,165.4,unmatched,
AMRN,2022-05-04,-43.07,13.3,3.24,Loser,286.9,unmatched,
DBVT,2020-08-04,-42.93,13.51,3.18,Loser,1153.6,unmatched,
OCGN,2021-04-22,42.92,9.53,4.5,Gainer,595.7,unmatched,
MSLE,2019-02-11,42.86,3.4,12.61,Gainer,256.9,unmatched,
MSLE,2022-07-19,42.86,3.46,12.38,Gainer,256.9,unmatched,
SLS,2019-07-03,42.86,22.75,1.88,Gainer,839.5,unmatched,
RZLT,2019-10-15,42.86,18.88,2.27,Gainer,307.2,unmatched,
ZVRA,2021-03-03,42.84,12.51,3.42,Gainer,502.7,unmatched,
OMER,2018-10-01,-42.81,13.91,3.08,Loser,854.4,unmatched,
BLFS,2022-11-10,42.77,9.13,4.69,Gainer,1165.2,unmatched,
MYGN,2019-08-14,-42.76,13.62,3.14,Loser,429.7,unmatched,
VRDN,2020-01-24,42.65,13.2,3.23,Gainer,2804.1,unmatched,
DRUG,2022-08-19,-42.4,28.45,1.49,Loser,820.4,unmatched,
GRCE,2018-09-24,42.37,7.5,5.65,Gainer,66.4,unmatched,
ORKA,2018-02-27,42.22,27.5,1.54,Gainer,1665.8,unmatched,
RYTM,2022-07-12,42.22,8.44,5.0,Gainer,6188.4,unmatched,
CYTK,2020-10-08,-42.15,14.42,2.92,Loser,7607.3,unmatched,
EDAP,2019-04-02,42.14,5.21,8.09,Gainer,163.4,unmatched,
IMVT,2021-02-02,-42.08,14.62,2.88,Loser,5643.9,unmatched,
SAVA,2020-09-18,42.03,7.06,5.96,Gainer,110.1,unmatched,
VCEL,2018-03-05,41.92,6.52,6.43,Gainer,1804.5,unmatched,
LAB,2020-03-24,41.92,16.33,2.57,Gainer,434.6,unmatched,
SIGA,2022-05-27,41.91,8.96,4.68,Gainer,463.3,unmatched,
PLX,2022-04-04,41.9,8.12,5.16,Gainer,231.6,unmatched,
GYRE,2021-11-12,-41.84,15.94,2.63,Loser,793.8,unmatched,
IMUX,2019-04-08,41.83,8.3,5.04,Gainer,122.7,unmatched,
NKTR,2018-06-04,-41.82,12.93,3.23,Loser,1930.0,unmatched,
SLDB,2021-02-23,41.78,6.75,6.19,Gainer,483.8,unmatched,
LXRX,2022-07-05,41.75,8.82,4.73,Gainer,614.3,unmatched,
EQ,2020-12-29,41.74,6.51,6.41,Gainer,110.8,unmatched,
INDV,2018-11-20,-41.57,9.44,4.4,Loser,4090.8,unmatched,
HURA,2020-07-21,41.56,7.41,5.61,Gainer,94.3,unmatched,
VTVT,2020-12-11,41.55,8.78,4.73,Gainer,150.3,unmatched,
MSLE,2021-02-24,41.54,12.07,3.44,Gainer,256.9,unmatched,
CGTX,2022-11-30,41.53,9.15,4.54,Gainer,96.2,unmatched,
LPCN,2019-11-14,-41.52,74.0,0.56,Loser,55.3,unmatched,
BNTC,2021-03-24,-41.47,16.25,2.55,Loser,373.4,unmatched,
ABEO,2020-09-28,-41.4,19.04,2.17,Loser,277.5,unmatched,
TLSA,2019-04-25,41.39,9.56,4.33,Gainer,184.5,unmatched,
ORKA,2018-07-30,41.38,6.46,6.4,Gainer,1665.8,unmatched,
KRYS,2019-06-24,41.34,6.31,6.55,Gainer,8057.6,unmatched,
FATE,2019-12-09,41.33,5.42,7.63,Gainer,170.7,unmatched,
MNKD,2018-01-25,41.26,,,Gainer,1007.2,unmatched,
BHC,2022-07-28,-41.24,14.41,2.86,Loser,2201.5,unmatched,
TLSA,2020-07-31,41.21,13.22,3.12,Gainer,184.5,unmatched,
ELDN,2019-01-31,41.17,8.07,5.1,Gainer,208.6,unmatched,
MDXG,2018-11-07,-41.16,12.24,3.36,Loser,724.2,unmatched,
CRDF,2022-09-13,-41.12,15.95,2.58,Loser,130.7,unmatched,
OGI,2021-02-08,41.03,7.6,5.4,Gainer,193.6,unmatched,
CRVS,2019-12-03,41.01,7.25,5.65,Gainer,1529.6,unmatched,
RNAC,2019-03-18,41.01,8.95,4.58,Gainer,197.4,unmatched,
ARDX,2022-11-17,40.98,10.13,4.05,Gainer,1591.5,unmatched,
MSLE,2021-02-26,-40.94,19.53,2.1,Loser,256.9,unmatched,
IKT,2022-11-07,-40.91,15.57,2.63,Loser,248.6,unmatched,
IMDX,2020-06-30,-40.87,16.78,2.44,Loser,172.4,unmatched,
IPHA,2021-09-17,40.87,12.52,3.26,Gainer,160.7,unmatched,
TGTX,2020-12-10,40.85,5.8,7.04,Gainer,4777.1,unmatched,
SNDX,2020-01-31,40.84,7.24,5.64,Gainer,1886.9,unmatched,
ABEO,2021-12-17,-40.82,24.66,1.66,Loser,277.5,unmatched,
IFRX,2022-06-28,40.74,12.41,3.28,Gainer,62.3,unmatched,
ABEO,2020-03-17,40.69,20.74,1.96,Gainer,277.5,unmatched,
ADMA,2020-03-19,40.67,19.5,2.08,Gainer,3715.5,unmatched,
TNXP,2019-07-16,-40.62,27.63,1.47,Loser,178.6,unmatched,
SCLX,2022-11-18,-40.62,17.84,2.28,Loser,57.7,unmatched,
TGTX,2022-01-27,-40.5,18.64,2.17,Loser,4777.1,unmatched,
NVAX,2019-08-14,40.47,6.13,6.6,Gainer,1647.7,unmatched,
HURA,2019-08-14,-40.45,35.4,1.14,Loser,94.3,unmatched,
CYTK,2021-07-19,40.41,5.68,7.11,Gainer,7607.3,unmatched,
MYGN,2019-11-05,-40.37,8.41,4.8,Loser,429.7,unmatched,
IBIO,2020-03-18,40.35,35.25,1.14,Gainer,97.4,unmatched,
AXSM,2022-08-19,40.35,6.45,6.26,Gainer,8383.5,unmatched,
TMDX,2022-05-04,40.33,6.42,6.28,Gainer,4964.2,unmatched,
RZLT,2020-03-26,40.32,13.79,2.92,Gainer,307.2,unmatched,
RZLT,2021-05-27,40.31,11.29,3.57,Gainer,307.2,unmatched,
LXRX,2020-11-17,40.31,7.24,5.57,Gainer,614.3,unmatched,
IMMP,2020-04-14,40.26,20.14,2.0,Gainer,412.1,unmatched,
QTRX,2020-03-19,40.2,15.26,2.63,Gainer,306.0,unmatched,
MREO,2020-04-16,40.19,13.29,3.02,Gainer,59.0,unmatched,
NERV,2019-06-24,40.19,8.5,4.73,Gainer,285.6,unmatched,
YI,2021-01-22,40.16,5.01,8.02,Gainer,68.6,unmatched,
CTMX,2021-12-21,-40.0,14.67,2.73,Loser,909.9,unmatched,
PMN,2018-01-19,40.0,,,Gainer,50.6,unmatched,
PBYI,2019-03-01,39.99,4.34,9.21,Gainer,287.2,unmatched,
SAVA,2021-01-13,39.98,6.15,6.5,Gainer,110.1,unmatched,
IMMP,2021-03-25,39.92,7.17,5.57,Gainer,412.1,unmatched,
CRMD,2021-03-01,-39.87,23.31,1.71,Loser,561.8,unmatched,
SABS,2022-03-02,-39.87,18.48,2.16,Loser,195.2,unmatched,
FBIO,2019-01-31,39.86,9.88,4.04,Gainer,106.1,unmatched,
VALN,2021-09-13,-39.85,16.52,2.41,Loser,963.5,unmatched,
SLS,2018-10-02,39.83,7.82,5.09,Gainer,839.5,unmatched,
VALN,2021-10-18,39.79,5.91,6.74,Gainer,963.5,unmatched,
OGI,2021-03-11,39.79,15.23,2.61,Gainer,193.6,unmatched,
OCGN,2019-01-02,39.77,54.11,0.74,Gainer,595.7,unmatched,
PRLD,2021-10-07,-39.75,15.22,2.61,Loser,173.5,unmatched,
KPTI,2022-03-02,-39.75,21.83,1.82,Loser,172.6,unmatched,
XTNT,2019-01-02,39.75,12.2,3.26,Gainer,79.8,unmatched,
PALI,2019-10-30,39.69,10.63,3.73,Gainer,264.1,unmatched,
RZLT,2020-04-17,39.68,10.97,3.62,Gainer,307.2,unmatched,
ACET,2022-12-12,-39.64,16.05,2.47,Loser,69.6,unmatched,
CPRX,2019-05-07,-39.61,11.42,3.47,Loser,2836.8,unmatched,
OCGN,2018-10-05,-39.6,20.87,1.9,Loser,595.7,unmatched,
CNTN,2022-12-09,39.59,17.33,2.28,Gainer,200.4,unmatched,
CRDF,2020-09-17,39.59,11.88,3.33,Gainer,130.7,unmatched,
ACHV,2018-09-27,39.56,9.08,4.36,Gainer,242.7,unmatched,
MDXG,2018-02-20,-39.53,15.58,2.54,Loser,724.2,unmatched,
IPHA,2022-12-19,39.47,7.39,5.34,Gainer,160.7,unmatched,
IOVA,2021-05-19,-39.45,14.05,2.81,Loser,1532.3,unmatched,
MSLE,2021-10-11,-39.39,9.0,4.38,Loser,256.9,unmatched,
STRO,2020-03-16,-39.31,17.88,2.2,Loser,335.5,unmatched,
CRBP,2022-05-16,39.25,12.94,3.03,Gainer,150.4,unmatched,
IBRX,2020-01-16,39.25,12.65,3.1,Gainer,9633.0,unmatched,
BNTC,2020-02-07,39.2,9.73,4.03,Gainer,373.4,unmatched,
FULC,2022-06-10,-39.18,18.71,2.09,Loser,558.1,unmatched,
NERV,2022-12-28,-39.15,20.7,1.89,Loser,285.6,unmatched,
IBIO,2020-01-21,39.13,12.03,3.25,Gainer,97.4,unmatched,
LNTH,2022-02-24,39.12,4.09,9.58,Gainer,5093.4,unmatched,
IBRX,2020-05-27,39.08,9.39,4.16,Gainer,9633.0,unmatched,
BCRX,2021-02-01,39.08,5.57,7.01,Gainer,2190.7,unmatched,
TNXP,2020-02-07,-39.08,45.75,0.85,Loser,178.6,unmatched,
CNTN,2022-03-30,39.04,12.14,3.22,Gainer,200.4,unmatched,
MLTX,2022-04-11,-39.0,20.1,1.94,Loser,1240.5,unmatched,
GLSI,2022-07-12,38.98,9.36,4.17,Gainer,384.0,unmatched,
MSLE,2019-03-01,38.98,7.87,4.96,Gainer,256.9,unmatched,
LONA,2021-06-18,-38.87,14.62,2.66,Loser,52.6,unmatched,
OGI,2021-02-11,-38.83,15.01,2.59,Loser,193.6,unmatched,
DNTH,2020-03-17,38.77,13.26,2.92,Gainer,2385.5,unmatched,
MSLE,2019-09-06,38.71,7.5,5.16,Gainer,256.9,unmatched,
BCYC,2022-04-11,-38.69,13.31,2.91,Loser,397.5,unmatched,
IMMP,2020-12-11,-38.66,14.24,2.72,Loser,412.1,unmatched,
FBRX,2019-05-22,-38.66,14.09,2.74,Loser,378.6,unmatched,
PBYI,2019-05-10,-38.64,10.98,3.52,Loser,287.2,unmatched,
IRD,2019-01-23,-38.61,25.4,1.52,Loser,286.9,unmatched,
FDMT,2022-11-15,38.55,7.7,5.0,Gainer,551.9,unmatched,
MDXG,2018-07-02,-38.5,16.64,2.31,Loser,724.2,unmatched,
ACET,2021-12-06,38.47,6.07,6.34,Gainer,69.6,unmatched,
PMN,2020-06-17,38.46,8.06,4.77,Gainer,50.6,unmatched,
SAVA,2020-01-02,38.46,10.04,3.83,Gainer,110.1,unmatched,
DRUG,2022-08-23,-38.43,37.14,1.03,Loser,820.4,unmatched,
HURA,2022-08-03,38.42,14.08,2.73,Gainer,94.3,unmatched,
CRDL,2022-12-09,38.3,8.54,4.49,Gainer,113.9,unmatched,
CLYM,2022-01-05,38.28,14.11,2.71,Gainer,487.5,unmatched,
IFRX,2022-06-27,38.28,15.94,2.4,Gainer,62.3,unmatched,
CRVS,2021-09-21,38.25,7.66,4.99,Gainer,1529.6,unmatched,
PGNY,2022-08-05,38.23,4.87,7.84,Gainer,1525.1,unmatched,
ARDX,2021-12-02,38.21,8.24,4.63,Gainer,1591.5,unmatched,
CRBP,2022-03-21,38.18,10.75,3.55,Gainer,150.4,unmatched,
ENLV,2020-10-05,38.16,6.41,5.95,Gainer,273.0,unmatched,
IFRX,2022-07-26,38.13,9.27,4.11,Gainer,62.3,unmatched,
AUTL,2022-12-09,-38.13,14.89,2.56,Loser,455.1,unmatched,
MNOV,2020-04-09,38.1,9.0,4.23,Gainer,71.3,unmatched,
RZLT,2020-03-20,38.1,14.71,2.59,Gainer,307.2,unmatched,
ORGO,2019-03-11,38.08,8.78,4.33,Gainer,407.4,unmatched,
OMER,2021-10-01,-38.07,11.05,3.45,Loser,854.4,unmatched,
ALT,2021-06-30,-38.05,15.57,2.44,Loser,539.7,unmatched,
MSLE,2021-02-25,38.04,9.53,3.99,Gainer,256.9,unmatched,
IMVT,2021-06-01,-37.99,11.38,3.34,Loser,5643.9,unmatched,
AKBA,2020-05-05,37.99,5.92,6.42,Gainer,347.6,unmatched,
ELVN,2021-01-06,-37.97,17.85,2.13,Loser,1762.0,unmatched,
VRDN,2020-02-07,-37.89,39.5,0.96,Loser,2804.1,unmatched,
XTNT,2018-02-16,37.89,11.04,3.43,Gainer,79.8,unmatched,
SLS,2022-04-01,-37.87,15.42,2.46,Loser,839.5,unmatched,
